data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
300.0, CMB_to_KBJ_001_2,6.9,6.9,90.0,49143,dynamic_vehicle_data
300.0, CMB_to_KBJ_001_3,5.2,5.2,84.0,49143,dynamic_vehicle_data
300.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_vehicle_data
300.0, MRT_to_KB_001.37_2,24.81,24.81,64.0,49143,dynamic_vehicle_data
300.0, MRT_to_KB_001.37_3,32.26,32.26,50.0,49143,dynamic_vehicle_data
300.0, MRT_to_KB_001.37_4,30.91,30.91,61.0,49143,dynamic_vehicle_data
300.0, P_to_KBJ_2,20.81,20.81,134.0,49143,dynamic_vehicle_data
600.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,dynamic_vehicle_data
600.0, KB_to_MRT_002_1,127.41,0.0,14.0,49143,dynamic_vehicle_data
600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
600.0, MRT_to_KB_001.37_5,3.0,3.0,8.0,49143,dynamic_vehicle_data
600.0, P_to_KBJ_1,5.2,5.2,59.0,49143,dynamic_vehicle_data
900.0, CMB_to_KBJ_001_1,15.0,15.0,61.0,49143,dynamic_vehicle_data
900.0, CMB_to_KBJ_001_2,6.3,6.3,39.0,49143,dynamic_vehicle_data
900.0, CMB_to_KBJ_001_3,3.0,3.0,95.0,49143,dynamic_vehicle_data
900.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_vehicle_data
900.0, MRT_to_KB_001.37_2,29.11,29.11,88.0,49143,dynamic_vehicle_data
900.0, MRT_to_KB_001.37_3,29.01,29.01,84.0,49143,dynamic_vehicle_data
900.0, MRT_to_KB_001.37_4,31.26,31.26,73.0,49143,dynamic_vehicle_data
900.0, MRT_to_KB_001.37_5,3.0,3.0,4.0,49143,dynamic_vehicle_data
1200.0, CMB_to_KBJ_001_1,6.9,6.9,53.0,49143,dynamic_vehicle_data
1200.0, KBJ_to_CMB_001_1,0.0,24.97,0.0,49143,dynamic_vehicle_data
1200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
1200.0, MRT_to_KB_001.37_5,6.35,6.35,69.0,49143,dynamic_vehicle_data
1200.0, P_to_KBJ_1,20.2,20.2,74.0,49143,dynamic_vehicle_data
1200.0, P_to_KBJ_2,14.25,16.78,47.0,49143,dynamic_vehicle_data
1500.0, CMB_to_KBJ_001_1,15.9,15.9,145.0,49143,dynamic_vehicle_data
1500.0, CMB_to_KBJ_001_2,9.3,9.3,87.0,49143,dynamic_vehicle_data
1500.0, CMB_to_KBJ_001_3,5.2,5.2,69.0,49143,dynamic_vehicle_data
1500.0, CMB_to_KBJ_001_4,3.55,3.55,37.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001_2,5.2,5.2,9.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001.37_2,39.71,33.41,80.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001.37_3,33.86,33.86,79.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001.37_4,37.01,37.01,77.0,49143,dynamic_vehicle_data
1500.0, MRT_to_KB_001.37_5,10.65,10.65,1.0,49143,dynamic_vehicle_data
1500.0, P_to_KBJ_1,3.0,3.0,11.0,49143,dynamic_vehicle_data
1800.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,dynamic_vehicle_data
1800.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
1800.0, MRT_to_KB_001.37_5,22.9,22.9,66.0,49143,dynamic_vehicle_data
1800.0, P_to_KBJ_1,19.95,19.95,84.0,49143,dynamic_vehicle_data
1800.0, P_to_KBJ_2,28.56,28.56,75.0,49143,dynamic_vehicle_data
2100.0, CMB_to_KBJ_001_1,30.31,21.25,86.0,49143,dynamic_vehicle_data
2100.0, CMB_to_KBJ_001_2,11.2,11.2,97.0,49143,dynamic_vehicle_data
2100.0, CMB_to_KBJ_001_3,3.0,3.0,46.0,49143,dynamic_vehicle_data
2100.0, CMB_to_KBJ_001_4,5.2,5.2,66.0,49143,dynamic_vehicle_data
2100.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_vehicle_data
2100.0, MRT_to_KB_001.37_2,33.31,33.31,71.0,49143,dynamic_vehicle_data
2100.0, MRT_to_KB_001.37_3,39.86,31.66,70.0,49143,dynamic_vehicle_data
2100.0, MRT_to_KB_001.37_4,37.96,32.26,60.0,49143,dynamic_vehicle_data
2100.0, MRT_to_KB_001.37_5,28.64,28.64,33.0,49143,dynamic_vehicle_data
2100.0, P_to_KBJ_2,109.47,100.67,117.0,49143,dynamic_vehicle_data
2400.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,dynamic_vehicle_data
2400.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
