data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
4500, MRT_to_KB_001.37_5,38.62,32.32,24,1,dynamic_vehicle_data
4500, P_to_KBJ_1,130.5,76.12,124,1,dynamic_vehicle_data
4500, P_to_KBJ_2,127.78,99.62,150,1,dynamic_vehicle_data
4800, P_to_KBJ_1,75.07,83.02,70,1,dynamic_vehicle_data
4800, P_to_KBJ_2,123.08,100.97,49,1,dynamic_vehicle_data
5100, P_to_KBJ_2,68.17,68.17,147,1,dynamic_vehicle_data
5400, , , , ,1,dynamic_vehicle_data
0, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
300, CMB_to_KBJ_001_1,8.2,8.2,58,2,dynamic_vehicle_data
300, CMB_to_KBJ_001_2,6.3,6.3,31,2,dynamic_vehicle_data
300, MRT_to_KB_001.37_1,0,15.16,0,2,dynamic_vehicle_data
300, MRT_to_KB_001.37_2,16.25,16.25,52,2,dynamic_vehicle_data
300, MRT_to_KB_001.37_3,14.06,14.06,43,2,dynamic_vehicle_data
300, MRT_to_KB_001.37_4,23.35,23.35,39,2,dynamic_vehicle_data
300, P_to_KBJ_2,21.12,21.12,122,2,dynamic_vehicle_data
600, KBJ_to_CMB_001_1,0,24.95,0,2,dynamic_vehicle_data
600, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
600, MRT_to_KB_001.37_5,8.2,8.2,118,2,dynamic_vehicle_data
600, P_to_KBJ_1,9.75,9.75,115,2,dynamic_vehicle_data
600, P_to_KBJ_2,3.55,3.55,77,2,dynamic_vehicle_data
900, CMB_to_KBJ_001_1,15.6,15.6,59,2,dynamic_vehicle_data
900, CMB_to_KBJ_001_2,10.4,10.4,95,2,dynamic_vehicle_data
900, MRT_to_KB_001.37_1,0,15.14,0,2,dynamic_vehicle_data
900, MRT_to_KB_001.37_2,25.01,25.01,73,2,dynamic_vehicle_data
900, MRT_to_KB_001.37_3,26.86,26.86,68,2,dynamic_vehicle_data
900, MRT_to_KB_001.37_4,26.01,26.01,55,2,dynamic_vehicle_data
900, MRT_to_KB_001.37_5,5.2,5.2,6,2,dynamic_vehicle_data
900, P_to_KBJ_1,0,5.21,0,2,dynamic_vehicle_data
1200, CMB_to_KBJ_001_1,3.55,3.55,9,2,dynamic_vehicle_data
1200, KBJ_to_CMB_001_1,0,24.96,0,2,dynamic_vehicle_data
1200, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
1200, MRT_to_KB_001.37_4,5.21,5.21,56,2,dynamic_vehicle_data
1200, MRT_to_KB_001.37_5,5.2,5.2,71,2,dynamic_vehicle_data
1200, P_to_KBJ_1,17.1,17.1,77,2,dynamic_vehicle_data
1200, P_to_KBJ_2,6.9,6.9,47,2,dynamic_vehicle_data
1500, CMB_to_KBJ_001_1,20.8,20.8,146,2,dynamic_vehicle_data
1500, CMB_to_KBJ_001_2,14.85,14.85,88,2,dynamic_vehicle_data
1500, CMB_to_KBJ_001_3,5.2,5.2,70,2,dynamic_vehicle_data
1500, CMB_to_KBJ_001_4,3.6,3.6,68,2,dynamic_vehicle_data
1500, MRT_to_KB_001.37_1,0,15.14,0,2,dynamic_vehicle_data
1500, MRT_to_KB_001.37_2,28.61,28.61,74,2,dynamic_vehicle_data
1500, MRT_to_KB_001.37_3,27.41,27.41,64,2,dynamic_vehicle_data
1500, MRT_to_KB_001.37_4,27.16,30.55,57,2,dynamic_vehicle_data
1500, P_to_KBJ_1,3,3,11,2,dynamic_vehicle_data
1800, KBJ_to_CMB_001_1,0,24.95,0,2,dynamic_vehicle_data
1800, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
1800, MRT_to_KB_001.37_5,19.7,19.7,117,2,dynamic_vehicle_data
1800, P_to_KBJ_1,13.2,13.2,84,2,dynamic_vehicle_data
1800, P_to_KBJ_2,27.76,32.98,78,2,dynamic_vehicle_data
2100, CMB_to_KBJ_001_1,16.75,16.75,88,2,dynamic_vehicle_data
2100, CMB_to_KBJ_001_2,5.5,6.91,65,2,dynamic_vehicle_data
2100, CMB_to_KBJ_001_3,5.2,5.2,65,2,dynamic_vehicle_data
2100, CMB_to_KBJ_001_4,5.2,5.2,14,2,dynamic_vehicle_data
2100, MRT_to_KB_001.37_1,0,15.14,0,2,dynamic_vehicle_data
2100, MRT_to_KB_001.37_2,32.06,32.06,68,2,dynamic_vehicle_data
2100, MRT_to_KB_001.37_3,32.21,32.21,70,2,dynamic_vehicle_data
2100, MRT_to_KB_001.37_4,29.56,29.56,62,2,dynamic_vehicle_data
2100, MRT_to_KB_001.37_5,10.38,15.59,3,2,dynamic_vehicle_data
2100, P_to_KBJ_2,52.61,52.61,119,2,dynamic_vehicle_data
2400, KBJ_to_CMB_001_1,0,24.98,0,2,dynamic_vehicle_data
2400, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
2400, MRT_to_KB_001.37_5,12.1,12.1,108,2,dynamic_vehicle_data
2400, P_to_KBJ_1,15.9,15.9,97,2,dynamic_vehicle_data
2400, P_to_KBJ_2,38.36,38.36,65,2,dynamic_vehicle_data
2700, CMB_to_KBJ_001_1,19.2,19.2,120,2,dynamic_vehicle_data
2700, CMB_to_KBJ_001_2,12.1,12.1,82,2,dynamic_vehicle_data
2700, CMB_to_KBJ_001_3,5.2,5.2,46,2,dynamic_vehicle_data
2700, MRT_to_KB_001.37_1,0,15.15,0,2,dynamic_vehicle_data
2700, MRT_to_KB_001.37_2,22.31,27.53,63,2,dynamic_vehicle_data
2700, MRT_to_KB_001.37_3,23.31,23.31,64,2,dynamic_vehicle_data
2700, MRT_to_KB_001.37_4,31.21,31.21,66,2,dynamic_vehicle_data
2700, MRT_to_KB_001.37_5,11.46,11.46,17,2,dynamic_vehicle_data
2700, P_to_KBJ_2,63.41,63.41,39,2,dynamic_vehicle_data
3000, CMB_to_KBJ_001_1,22.31,22.31,40,2,dynamic_vehicle_data
3000, KBJ_to_CMB_001_1,0,24.95,0,2,dynamic_vehicle_data
3000, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
3000, MRT_to_KB_001.37_5,10.7,10.7,38,2,dynamic_vehicle_data
3000, P_to_KBJ_1,13.95,13.95,96,2,dynamic_vehicle_data
3000, P_to_KBJ_2,52.76,52.76,63,2,dynamic_vehicle_data
3300, :KB_Junction_1_0,40.48,0,1,2,dynamic_vehicle_data
3300, CMB_to_KBJ_001_1,19.7,19.7,115,2,dynamic_vehicle_data
3300, CMB_to_KBJ_001_2,8,8,79,2,dynamic_vehicle_data
3300, CMB_to_KBJ_001_3,3.55,3.55,73,2,dynamic_vehicle_data
3300, CMB_to_KBJ_001_4,5.2,5.2,56,2,dynamic_vehicle_data
3300, MRT_to_KB_001.37_1,0,15.15,0,2,dynamic_vehicle_data
3300, MRT_to_KB_001.37_2,31.11,31.11,62,2,dynamic_vehicle_data
3300, MRT_to_KB_001.37_3,32.41,32.41,64,2,dynamic_vehicle_data
3300, MRT_to_KB_001.37_4,32.61,32.61,55,2,dynamic_vehicle_data
3300, P_to_KBJ_1,3.01,3.01,1,2,dynamic_vehicle_data
3300, P_to_KBJ_2,75.67,75.67,130,2,dynamic_vehicle_data
3600, CMB_to_KBJ_001_1,5.5,5.5,25,2,dynamic_vehicle_data
3600, KBJ_to_CMB_001_1,0,24.95,0,2,dynamic_vehicle_data
3600, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
3600, MRT_to_KB_001.37_5,19.81,19.81,45,2,dynamic_vehicle_data
3600, P_to_KBJ_1,129.57,67.24,96,2,dynamic_vehicle_data
3600, P_to_KBJ_2,131.28,99.13,65,2,dynamic_vehicle_data
3900, CMB_to_KBJ_001_1,31.21,20.8,130,2,dynamic_vehicle_data
3900, CMB_to_KBJ_001_2,21.96,21.96,73,2,dynamic_vehicle_data
3900, CMB_to_KBJ_001_3,8.75,12.27,68,2,dynamic_vehicle_data
3900, CMB_to_KBJ_001_4,5.2,5.2,46,2,dynamic_vehicle_data
3900, MRT_to_KB_001_3,10.41,13.88,3,2,dynamic_vehicle_data
3900, MRT_to_KB_001.37_1,0,15.14,0,2,dynamic_vehicle_data
3900, MRT_to_KB_001.37_2,35.46,32.96,59,2,dynamic_vehicle_data
3900, MRT_to_KB_001.37_3,37.96,32.76,57,2,dynamic_vehicle_data
3900, MRT_to_KB_001.37_4,37.06,37.06,50,2,dynamic_vehicle_data
3900, MRT_to_KB_001.37_5,9.88,9.88,6,2,dynamic_vehicle_data
3900, P_to_KBJ_1,131.53,100.74,123,2,dynamic_vehicle_data
3900, P_to_KBJ_2,130.88,100.87,153,2,dynamic_vehicle_data
4200, CMB_to_KBJ_001_1,3.55,3.55,21,2,dynamic_vehicle_data
4200, KBJ_to_CMB_001_1,0,24.97,0,2,dynamic_vehicle_data
4200, MRT_to_KB_001_1,0,27.61,0,2,dynamic_vehicle_data
4200, MRT_to_KB_001.37_5,8.55,8.55,23,2,dynamic_vehicle_data
4200, MRT_to_KB_003_2,11.25,21.09,1,2,dynamic_vehicle_data
4200, P_to_KBJ_1,131.85,46.61,78,2,dynamic_vehicle_data
4200, P_to_KBJ_2,130.63,99.97,58,2,dynamic_vehicle_data
4500, :J37_0_0,7.09,7.09,2,2,dynamic_vehicle_data
4500, :J37_0_1,7.06,7.06,1,2,dynamic_vehicle_data
4500, CMB_to_KBJ_001_1,6.35,6.35,41,2,dynamic_vehicle_data
4500, CMB_to_KBJ_001_2,29.81,24.61,67,2,dynamic_vehicle_data
4500, CMB_to_KBJ_001_3,11.5,11.5,54,2,dynamic_vehicle_data
4500, CMB_to_KBJ_001_4,5.2,5.2,41,2,dynamic_vehicle_data
4500, MRT_to_KB_001.37_1,0,15.14,0,2,dynamic_vehicle_data
4500, MRT_to_KB_001.37_2,39.56,31.01,53,2,dynamic_vehicle_data
4500, MRT_to_KB_001.37_3,29.21,29.21,50,2,dynamic_vehicle_data
4500, MRT_to_KB_001.37_4,30.31,30.31,46,2,dynamic_vehicle_data
4500, MRT_to_KB_001.37_5,0,32.57,0,2,dynamic_vehicle_data
4500, P_to_KBJ_1,131.39,78.77,146,2,dynamic_vehicle_data
4500, P_to_KBJ_2,131.38,101.57,155,2,dynamic_vehicle_data
4800, P_to_KBJ_1,109.72,65.57,65,2,dynamic_vehicle_data
4800, P_to_KBJ_2,104.52,99.32,56,2,dynamic_vehicle_data
5100, P_to_KBJ_2,50.91,50.91,154,2,dynamic_vehicle_data
5400, , , , ,2,dynamic_vehicle_data
0, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
300, CMB_to_KBJ_001_1,7.7,7.7,57,3,dynamic_vehicle_data
300, CMB_to_KBJ_001_2,5.2,5.2,31,3,dynamic_vehicle_data
300, MRT_to_KB_001.37_1,0,15.19,0,3,dynamic_vehicle_data
300, MRT_to_KB_001.37_2,15.25,17.13,50,3,dynamic_vehicle_data
300, MRT_to_KB_001.37_3,20.05,20.05,47,3,dynamic_vehicle_data
300, MRT_to_KB_001.37_4,20.05,20.05,42,3,dynamic_vehicle_data
300, P_to_KBJ_2,9.7,9.7,108,3,dynamic_vehicle_data
600, KBJ_to_CMB_001_1,0,24.96,0,3,dynamic_vehicle_data
600, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
600, MRT_to_KB_001.37_5,5.2,5.2,9,3,dynamic_vehicle_data
600, P_to_KBJ_1,3,3,59,3,dynamic_vehicle_data
600, P_to_KBJ_2,3,3,66,3,dynamic_vehicle_data
900, CMB_to_KBJ_001_1,13.95,13.95,58,3,dynamic_vehicle_data
900, CMB_to_KBJ_001_2,3.55,3.55,41,3,dynamic_vehicle_data
900, MRT_to_KB_001.37_1,0,15.15,0,3,dynamic_vehicle_data
900, MRT_to_KB_001.37_2,24.86,24.86,73,3,dynamic_vehicle_data
900, MRT_to_KB_001.37_3,27.96,27.96,69,3,dynamic_vehicle_data
