interval_begin, interval_end, interval_haltingDurationSum, interval_id, interval_intervalHaltingDurationSum, interval_jamLengthInMetersSum, interval_jamLengthInVehiclesSum, interval_maxHaltingDuration, interval_maxIntervalHaltingDuration, interval_maxJamLengthInMeters, interval_maxJamLengthInVehicles, interval_maxOccupancy, interval_maxVehicleNumber, interval_meanHaltingDuration, interval_meanIntervalHaltingDuration, interval_meanMaxJamLengthInMeters, interval_meanMaxJamLengthInVehicles, interval_meanOccupancy, interval_meanSpeed, interval_meanTimeLoss, interval_meanVehicleNumber, interval_nVehEntered, interval_nVehLeft, interval_nVehSeen, interval_sampledSeconds, interval_startedHalts,random_seed,scenario
3000.0,3300.0,678.0, MRT_to_KB_001.37_2,503.0,1676.63,503,124.0,110.0,10.0,3,73.0,3,96.86,71.86,5.59,1.68,43.41,1.02,11.34,2.06,44,46,47,574.31,6.0,1,Static TL
3300.0,3600.0,200.0, MRT_to_KB_001.37_2,200.0,858.95,199,100.0,100.0,9.71,2,66.56,2,100.0,100.0,2.86,0.66,30.82,3.45,2.82,1.28,80,80,81,304.64,4.0,1,Static TL
3600.0,3900.0,228.0, MRT_to_KB_001.37_2,228.0,1102.19,224,99.0,99.0,10.0,2,79.99,2,57.0,57.0,3.67,0.75,38.59,3.0,3.38,1.31,74,73,75,323.95,5.0,1,Static TL
3900.0,4200.0,509.0, MRT_to_KB_001.37_2,478.0,1583.28,474,119.0,104.0,10.0,4,69.05,4,84.83,79.67,5.28,1.58,44.08,1.48,7.75,2.05,62,60,64,555.34,4.0,1,Static TL
4200.0,4500.0,646.0, MRT_to_KB_001.37_2,375.0,1273.11,375,124.0,124.0,10.0,4,78.06,4,92.28,53.57,4.24,1.25,43.1,1.93,5.53,1.85,71,74,75,483.33,4.0,1,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,2.01,12.33,0.09,0.16,21,22,22,24.07,0.0,1,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
5100.0,5313.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
0.0,300.0,310.0, MRT_to_KB_001.37_2,310.0,965.2,307,118.0,118.0,10.0,3,67.5,3,103.33,103.33,3.22,1.02,28.13,1.66,6.85,1.39,48,47,48,373.9,4.0,2,Static TL
300.0,600.0,172.0, MRT_to_KB_001.37_2,172.0,663.14,171,86.0,86.0,7.75,2,70.85,3,86.0,86.0,2.21,0.57,24.95,2.85,3.55,0.95,52,53,53,238.1,4.0,2,Static TL
600.0,900.0,335.0, MRT_to_KB_001.37_2,335.0,1151.82,335,92.0,92.0,10.0,3,69.98,3,67.0,67.0,3.84,1.12,35.46,1.4,7.92,1.51,47,45,47,414.82,9.0,2,Static TL
900.0,1200.0,470.0, MRT_to_KB_001.37_2,400.0,1383.17,396,112.0,112.0,10.0,3,67.5,3,78.33,66.67,4.61,1.32,35.19,1.05,10.76,1.64,37,38,39,453.38,4.0,2,Static TL
1200.0,1500.0,275.0, MRT_to_KB_001.37_2,275.0,901.21,272,94.0,94.0,10.0,3,69.98,3,91.67,91.67,3.0,0.91,29.37,2.59,4.13,1.44,70,70,71,361.26,3.0,2,Static TL
1500.0,1800.0,395.0, MRT_to_KB_001.37_2,395.0,1236.89,389,122.0,122.0,10.0,3,69.98,3,65.83,65.83,4.12,1.3,35.31,1.29,8.63,1.66,47,45,48,458.66,8.0,2,Static TL
1800.0,2100.0,504.0, MRT_to_KB_001.37_2,444.0,1752.75,443,107.0,101.0,10.0,3,75.95,3,100.8,88.8,5.84,1.48,49.57,1.15,9.68,1.84,45,46,48,506.81,4.0,2,Static TL
2100.0,2400.0,426.0, MRT_to_KB_001.37_2,231.0,1075.65,229,122.0,109.0,10.0,2,100.0,3,85.2,46.2,3.59,0.76,40.64,2.53,4.07,1.32,65,67,67,333.27,5.0,2,Static TL
2400.0,2700.0,163.0, MRT_to_KB_001.37_2,163.0,776.91,161,89.0,89.0,9.81,2,78.06,2,81.5,81.5,2.59,0.54,27.73,3.43,2.87,0.98,62,61,62,236.62,2.0,2,Static TL
2700.0,3000.0,406.0, MRT_to_KB_001.37_2,406.0,1446.49,403,113.0,113.0,10.0,3,74.43,3,81.2,81.2,4.82,1.34,41.2,1.25,9.1,1.71,46,45,47,471.69,6.0,2,Static TL
3000.0,3300.0,549.0, MRT_to_KB_001.37_2,437.0,1626.5,434,122.0,108.0,10.0,3,74.43,3,91.5,72.83,5.42,1.45,42.36,1.24,9.49,1.87,47,48,49,511.24,5.0,2,Static TL
3300.0,3600.0,328.0, MRT_to_KB_001.37_2,328.0,1079.35,327,125.0,125.0,10.0,3,100.0,3,109.33,109.33,3.6,1.09,39.37,2.39,4.56,1.71,78,79,79,436.42,5.0,2,Static TL
3600.0,3900.0,232.0, MRT_to_KB_001.37_2,232.0,1077.78,228,105.0,105.0,10.0,2,82.5,2,58.0,58.0,3.59,0.76,38.64,2.82,3.58,1.3,73,71,73,329.7,5.0,2,Static TL
3900.0,4200.0,402.0, MRT_to_KB_001.37_2,371.0,1715.0,368,117.0,102.0,9.59,2,75.93,2,80.4,74.2,5.72,1.23,50.66,1.76,6.48,1.67,58,58,60,445.15,3.0,2,Static TL
4200.0,4500.0,583.0, MRT_to_KB_001.37_2,416.0,1456.61,412,120.0,120.0,10.0,3,79.98,3,97.17,69.33,4.86,1.37,48.12,1.87,5.86,2.02,76,78,78,530.26,5.0,2,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,2.09,12.71,0.08,0.17,26,26,26,26.65,0.0,2,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
5100.0,5157.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
0.0,300.0,286.0, MRT_to_KB_001.37_2,286.0,952.46,283,109.0,109.0,10.0,3,100.0,3,95.33,95.33,3.17,0.94,28.51,1.83,6.11,1.31,49,48,49,346.02,3.0,3,Static TL
300.0,600.0,220.0, MRT_to_KB_001.37_2,220.0,700.49,222,89.0,89.0,10.0,3,62.5,3,73.33,73.33,2.33,0.74,20.95,2.35,4.5,1.15,53,54,54,292.93,5.0,3,Static TL
600.0,900.0,353.0, MRT_to_KB_001.37_2,353.0,1199.33,349,92.0,92.0,10.0,3,100.0,3,70.6,70.6,4.0,1.16,38.35,1.38,8.41,1.54,45,43,45,419.97,6.0,3,Static TL
900.0,1200.0,453.0, MRT_to_KB_001.37_2,372.0,1344.13,369,104.0,104.0,10.0,3,79.99,3,90.6,74.4,4.48,1.23,35.85,1.3,8.9,1.58,42,44,44,432.8,3.0,3,Static TL
1200.0,1500.0,187.0, MRT_to_KB_001.37_2,187.0,909.41,184,95.0,95.0,10.0,2,79.99,2,62.33,62.33,3.03,0.61,32.25,3.19,3.09,1.1,66,65,66,267.05,4.0,3,Static TL
1500.0,1800.0,491.0, MRT_to_KB_001.37_2,491.0,1234.72,485,125.0,125.0,10.0,4,70.43,4,81.83,81.83,4.12,1.62,35.97,1.12,10.52,2.02,48,47,49,560.82,6.0,3,Static TL
1800.0,2100.0,405.0, MRT_to_KB_001.37_2,363.0,1639.72,361,106.0,100.0,9.18,2,71.42,2,101.25,90.75,5.47,1.2,47.99,1.28,9.0,1.53,40,40,42,419.49,2.0,3,Static TL
2100.0,2400.0,414.0, MRT_to_KB_001.37_2,216.0,1053.53,215,121.0,94.0,10.0,2,79.99,2,103.5,54.0,3.51,0.72,37.91,2.74,3.78,1.29,65,67,67,317.55,4.0,3,Static TL
2400.0,2700.0,364.0, MRT_to_KB_001.37_2,364.0,830.97,360,114.0,114.0,9.95,4,69.42,4,91.0,91.0,2.77,1.2,26.29,1.72,6.54,1.67,59,59,59,441.04,4.0,3,Static TL
2700.0,3000.0,395.0, MRT_to_KB_001.37_2,395.0,1457.57,391,102.0,102.0,10.0,3,79.99,3,79.0,79.0,4.86,1.3,42.63,1.24,8.92,1.7,47,45,47,462.61,6.0,3,Static TL
3000.0,3300.0,461.0, MRT_to_KB_001.37_2,342.0,1697.5,340,124.0,112.0,10.0,2,79.99,2,115.25,85.5,5.66,1.13,50.55,1.37,8.62,1.51,41,42,43,412.44,4.0,3,Static TL
3300.0,3600.0,410.0, MRT_to_KB_001.37_2,410.0,994.13,406,109.0,109.0,10.0,4,62.5,4,102.5,102.5,3.31,1.35,28.86,2.06,5.49,1.97,78,78,79,510.3,4.0,3,Static TL
3600.0,3900.0,337.0, MRT_to_KB_001.37_2,337.0,1086.62,332,101.0,101.0,10.0,3,69.98,3,48.14,48.14,3.62,1.11,35.16,2.26,4.75,1.7,77,75,78,442.7,9.0,3,Static TL
3900.0,4200.0,593.0, MRT_to_KB_001.37_2,547.0,1801.75,544,118.0,103.0,10.0,3,69.98,3,98.83,91.17,6.01,1.81,46.57,1.25,9.07,2.29,60,60,63,628.17,3.0,3,Static TL
4200.0,4500.0,577.0, MRT_to_KB_001.37_2,336.0,1405.22,334,121.0,121.0,10.0,3,71.56,3,115.4,67.2,4.68,1.11,44.24,2.13,5.2,1.69,68,70,71,437.99,3.0,3,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,2.55,11.29,0.17,0.19,26,27,27,30.72,0.0,3,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
5100.0,5153.0,0.0, MRT_to_KB_001.37_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,294.0, MRT_to_KB_001.37_3,294.0,966.93,291,105.0,105.0,10.0,3,66.23,3,73.5,73.5,3.22,0.97,22.94,1.17,8.81,1.21,35,35,35,336.36,6.0,1,Static TL
300.0,600.0,215.0, MRT_to_KB_001.37_3,215.0,689.87,213,84.0,84.0,9.48,3,74.47,3,71.67,71.67,2.3,0.71,21.42,1.53,7.38,0.97,32,32,32,265.68,5.0,1,Static TL
600.0,900.0,316.0, MRT_to_KB_001.37_3,316.0,1252.18,312,98.0,98.0,10.0,3,74.22,3,63.2,63.2,4.17,1.04,35.41,0.87,11.24,1.27,30,27,30,360.29,6.0,1,Static TL
900.0,1200.0,350.0, MRT_to_KB_001.37_3,281.0,1327.1,319,102.0,102.0,10.0,3,82.5,3,58.33,46.83,4.42,1.06,41.13,0.86,11.94,1.31,26,28,29,368.98,4.0,1,Static TL
1200.0,1500.0,184.0, MRT_to_KB_001.37_3,184.0,782.04,181,93.0,93.0,8.72,2,67.23,2,61.33,61.33,2.61,0.6,25.27,2.27,4.58,0.94,43,44,44,240.46,3.0,1,Static TL
1500.0,1800.0,365.0, MRT_to_KB_001.37_3,365.0,1262.87,360,116.0,116.0,10.0,3,79.98,3,73.0,73.0,4.21,1.2,38.92,0.92,12.08,1.48,32,30,32,414.88,6.0,1,Static TL
1800.0,2100.0,591.0, MRT_to_KB_001.37_3,550.0,1649.15,545,108.0,100.0,10.0,4,66.75,4,84.43,78.57,5.5,1.82,41.25,0.69,16.17,2.08,33,31,35,595.68,5.0,1,Static TL
2100.0,2400.0,697.0, MRT_to_KB_001.37_3,316.0,957.26,313,120.0,86.0,10.0,4,62.5,4,99.57,45.14,3.19,1.04,25.67,1.63,6.69,1.45,47,51,51,386.01,3.0,1,Static TL
2400.0,2700.0,160.0, MRT_to_KB_001.37_3,160.0,763.41,158,85.0,85.0,9.78,2,77.75,2,80.0,80.0,2.54,0.53,24.43,2.01,5.26,0.78,33,33,33,202.84,2.0,1,Static TL
2700.0,3000.0,418.0, MRT_to_KB_001.37_3,418.0,1488.46,409,107.0,107.0,10.0,4,79.99,4,46.44,46.44,4.96,1.36,43.66,0.92,11.05,1.67,40,36,40,472.52,10.0,1,Static TL
3000.0,3300.0,775.0, MRT_to_KB_001.37_3,563.0,1459.16,558,120.0,108.0,10.0,4,69.97,4,86.11,62.55,4.86,1.86,40.47,0.6,17.41,2.14,30,33,34,619.31,5.0,1,Static TL
3300.0,3600.0,299.0, MRT_to_KB_001.37_3,299.0,966.71,293,101.0,101.0,10.0,3,69.98,3,49.83,49.83,3.22,0.98,29.51,1.95,5.57,1.42,57,58,58,375.38,6.0,1,Static TL
3600.0,3900.0,244.0, MRT_to_KB_001.37_3,244.0,1007.41,238,95.0,95.0,10.0,4,75.76,4,40.67,40.67,3.36,0.79,32.99,2.15,4.88,1.23,55,51,55,317.94,6.0,1,Static TL
3900.0,4200.0,599.0, MRT_to_KB_001.37_3,544.0,1688.84,541,118.0,104.0,10.0,4,79.99,4,85.57,77.71,5.63,1.8,44.94,1.05,9.7,2.24,55,57,59,620.57,3.0,1,Static TL
4200.0,4500.0,563.0, MRT_to_KB_001.37_3,428.0,1473.34,420,120.0,120.0,10.0,3,79.99,3,56.3,42.8,4.91,1.4,44.01,1.4,8.08,1.91,56,57,58,520.67,8.0,1,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,62.5,2,0.0,0.0,0.0,0.0,1.22,12.7,0.1,0.08,11,12,12,12.69,0.0,1,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
5100.0,5313.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
0.0,300.0,314.0, MRT_to_KB_001.37_3,314.0,1010.19,310,108.0,108.0,10.0,3,69.98,3,78.5,78.5,3.37,1.03,27.55,1.19,9.87,1.28,33,33,33,355.47,4.0,2,Static TL
300.0,600.0,217.0, MRT_to_KB_001.37_3,217.0,756.26,214,90.0,90.0,10.0,3,79.98,3,72.33,72.33,2.52,0.71,24.62,1.47,7.05,0.96,33,33,33,259.57,4.0,2,Static TL
600.0,900.0,284.0, MRT_to_KB_001.37_3,284.0,1198.93,278,96.0,96.0,10.0,3,74.99,3,47.33,47.33,4.0,0.93,33.95,1.15,8.64,1.19,35,32,35,329.7,9.0,2,Static TL
900.0,1200.0,633.0, MRT_to_KB_001.37_3,532.0,1386.13,524,105.0,105.0,10.0,4,77.99,4,57.55,48.36,4.62,1.75,33.19,0.61,18.04,2.05,28,30,31,584.93,8.0,2,Static TL
1200.0,1500.0,186.0, MRT_to_KB_001.37_3,186.0,851.17,183,93.0,93.0,10.0,2,72.75,3,62.0,62.0,2.84,0.61,27.43,2.3,4.52,0.93,43,44,44,238.47,3.0,2,Static TL
1500.0,1800.0,283.0, MRT_to_KB_001.37_3,283.0,1254.98,278,119.0,119.0,10.0,3,74.99,3,56.6,56.6,4.18,0.93,36.09,1.23,9.15,1.2,33,30,33,331.2,5.0,2,Static TL
1800.0,2100.0,594.0, MRT_to_KB_001.37_3,531.0,1749.33,527,106.0,96.0,10.0,3,62.5,3,84.86,75.86,5.83,1.76,39.75,0.75,14.43,2.05,35,35,38,580.37,4.0,2,Static TL
2100.0,2400.0,601.0, MRT_to_KB_001.37_3,318.0,937.93,321,117.0,88.0,10.0,3,69.98,3,85.86,45.43,3.13,1.07,29.33,1.61,6.84,1.5,49,52,52,403.24,6.0,2,Static TL
2400.0,2700.0,246.0, MRT_to_KB_001.37_3,246.0,730.64,243,93.0,93.0,9.82,3,68.22,3,82.0,82.0,2.44,0.81,21.13,1.45,7.91,1.07,33,33,33,291.77,3.0,2,Static TL
2700.0,3000.0,453.0, MRT_to_KB_001.37_3,453.0,1488.47,445,104.0,104.0,10.0,3,69.98,3,56.62,56.62,4.96,1.48,39.75,0.85,11.76,1.79,40,37,40,502.14,8.0,2,Static TL
3000.0,3300.0,656.0, MRT_to_KB_001.37_3,496.0,1632.39,493,120.0,105.0,10.0,3,69.98,3,109.33,82.67,5.44,1.64,42.4,0.68,16.12,1.9,29,31,32,543.07,3.0,2,Static TL
3300.0,3600.0,415.0, MRT_to_KB_001.37_3,415.0,1011.51,410,110.0,110.0,10.0,4,59.97,4,83.0,83.0,3.37,1.37,27.84,1.56,7.43,1.84,58,59,59,495.48,5.0,2,Static TL
3600.0,3900.0,339.0, MRT_to_KB_001.37_3,339.0,948.83,334,100.0,100.0,10.0,3,68.93,3,48.43,48.43,3.16,1.11,30.45,1.69,6.3,1.54,58,55,58,415.91,8.0,2,Static TL
3900.0,4200.0,463.0, MRT_to_KB_001.37_3,442.0,1721.95,537,113.0,103.0,10.0,3,75.12,3,57.88,55.25,5.74,1.79,42.54,0.87,12.84,2.13,41,41,44,603.78,7.0,2,Static TL
4200.0,4500.0,687.0, MRT_to_KB_001.37_3,453.0,1454.59,447,119.0,119.0,10.0,3,69.98,3,76.33,50.33,4.85,1.49,41.62,1.37,7.74,1.99,60,62,63,541.05,6.0,2,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,46.33,2,0.0,0.0,0.0,0.0,1.33,12.07,0.13,0.1,14,15,15,15.76,0.0,2,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
5100.0,5157.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
0.0,300.0,273.0, MRT_to_KB_001.37_3,273.0,840.25,270,104.0,104.0,10.0,3,64.98,3,91.0,91.0,2.8,0.9,22.35,1.19,9.31,1.14,31,31,31,316.27,4.0,3,Static TL
300.0,600.0,217.0, MRT_to_KB_001.37_3,217.0,676.82,214,85.0,85.0,10.0,3,69.98,3,72.33,72.33,2.26,0.71,19.49,1.42,7.27,0.94,32,32,32,258.44,4.0,3,Static TL
600.0,900.0,317.0, MRT_to_KB_001.37_3,317.0,1216.15,313,92.0,92.0,10.0,4,79.99,4,52.83,52.83,4.05,1.04,36.36,0.89,11.27,1.27,30,26,30,360.74,7.0,3,Static TL
900.0,1200.0,500.0, MRT_to_KB_001.37_3,363.0,1345.02,361,103.0,103.0,10.0,4,79.99,4,71.43,51.86,4.48,1.2,39.31,0.78,13.03,1.46,26,29,30,414.4,4.0,3,Static TL
1200.0,1500.0,279.0, MRT_to_KB_001.37_3,279.0,916.84,274,94.0,94.0,10.0,3,69.98,3,55.8,55.8,3.06,0.91,25.7,1.63,6.48,1.25,45,46,46,336.7,5.0,3,Static TL
1500.0,1800.0,273.0, MRT_to_KB_001.37_3,273.0,1107.12,267,121.0,121.0,10.0,3,66.73,3,45.5,45.5,3.69,0.89,30.9,1.16,8.72,1.14,33,30,33,314.63,6.0,3,Static TL
1800.0,2100.0,580.0, MRT_to_KB_001.37_3,538.0,1770.67,533,101.0,99.0,10.0,3,69.98,3,72.5,67.25,5.9,1.78,45.28,0.68,15.92,2.05,32,32,35,586.1,5.0,3,Static TL
2100.0,2400.0,688.0, MRT_to_KB_001.37_3,405.0,1052.25,402,120.0,91.0,10.0,4,69.98,4,98.28,57.86,3.51,1.34,31.21,1.35,8.42,1.78,49,52,52,485.5,5.0,3,Static TL
2400.0,2700.0,253.0, MRT_to_KB_001.37_3,253.0,827.26,250,93.0,93.0,10.0,3,69.98,3,84.33,84.33,2.76,0.83,23.25,1.49,7.64,1.1,35,35,35,299.86,3.0,3,Static TL
2700.0,3000.0,417.0, MRT_to_KB_001.37_3,417.0,1382.06,412,88.0,88.0,10.0,3,79.98,3,59.57,59.57,4.61,1.37,40.59,0.91,11.33,1.69,39,36,39,473.29,8.0,3,Static TL
3000.0,3300.0,668.0, MRT_to_KB_001.37_3,504.0,1656.17,499,120.0,108.0,10.0,3,79.98,3,83.5,63.0,5.52,1.66,47.25,0.71,15.49,1.96,31,33,34,555.24,5.0,3,Static TL
3300.0,3600.0,304.0, MRT_to_KB_001.37_3,304.0,985.62,299,102.0,102.0,10.0,3,69.98,3,60.8,60.8,3.29,1.0,30.12,1.97,5.71,1.43,56,57,57,377.84,5.0,3,Static TL
3600.0,3900.0,343.0, MRT_to_KB_001.37_3,343.0,1017.66,335,96.0,96.0,9.63,4,76.23,4,42.88,42.88,3.39,1.12,33.12,1.58,6.62,1.55,56,52,56,417.4,8.0,3,Static TL
3900.0,4200.0,702.0, MRT_to_KB_001.37_3,644.0,1740.54,641,118.0,104.0,10.0,4,69.98,4,100.28,92.0,5.8,2.14,45.49,0.86,12.74,2.51,48,49,52,707.03,3.0,3,Static TL
4200.0,4500.0,574.0, MRT_to_KB_001.37_3,337.0,1365.47,333,118.0,118.0,10.0,3,78.5,3,82.0,48.14,4.55,1.11,45.52,1.74,6.27,1.56,55,58,58,415.89,4.0,3,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,1.42,12.47,0.14,0.11,17,17,17,18.19,0.0,3,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
5100.0,5153.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,116.0, MRT_to_KB_001.37_4,116.0,735.09,205,109.0,109.0,10.0,3,66.68,3,58.0,58.0,2.45,0.68,22.76,0.56,16.72,0.79,13,13,13,226.57,4.0,1,Static TL
300.0,600.0,226.0, MRT_to_KB_001.37_4,226.0,743.36,222,86.0,86.0,10.0,3,59.98,3,56.5,56.5,2.48,0.74,18.08,0.55,18.27,0.86,13,13,13,247.76,4.0,1,Static TL
600.0,900.0,323.0, MRT_to_KB_001.37_4,323.0,1222.98,316,99.0,99.0,10.0,4,74.99,4,40.38,40.38,4.08,1.05,34.23,0.55,18.81,1.22,18,14,18,352.67,9.0,1,Static TL
900.0,1200.0,599.0, MRT_to_KB_001.37_4,463.0,1360.52,458,103.0,103.0,10.0,4,69.98,4,59.9,46.3,4.54,1.53,35.83,0.46,19.75,1.76,21,24,25,509.81,7.0,1,Static TL
1200.0,1500.0,291.0, MRT_to_KB_001.37_4,291.0,763.11,287,97.0,97.0,8.45,3,62.3,3,72.75,72.75,2.54,0.96,21.44,0.7,15.3,1.13,19,20,20,322.06,4.0,1,Static TL
1500.0,1800.0,396.0, MRT_to_KB_001.37_4,396.0,1297.48,391,119.0,119.0,10.0,3,79.98,3,44.0,44.0,4.32,1.3,38.32,0.56,19.17,1.53,22,19,22,439.08,10.0,1,Static TL
1800.0,2100.0,593.0, MRT_to_KB_001.37_4,539.0,1767.27,533,109.0,97.0,10.0,3,69.98,3,59.3,53.9,5.89,1.78,41.79,0.39,23.24,1.97,21,21,24,573.84,8.0,1,Static TL
2100.0,2400.0,565.0, MRT_to_KB_001.37_4,285.0,897.21,279,118.0,80.0,10.0,3,71.61,3,56.5,28.5,2.99,0.93,23.77,0.95,11.03,1.22,26,29,29,343.31,8.0,1,Static TL
2400.0,2700.0,332.0, MRT_to_KB_001.37_4,332.0,793.7,329,94.0,94.0,10.0,4,60.51,4,41.5,41.5,2.65,1.1,18.86,0.45,25.06,1.25,14,14,14,362.76,9.0,1,Static TL
2700.0,3000.0,478.0, MRT_to_KB_001.37_4,478.0,1565.56,472,109.0,109.0,10.0,3,69.98,3,59.75,59.75,5.22,1.57,40.86,0.47,20.03,1.78,25,22,25,518.65,9.0,1,Static TL
3000.0,3300.0,679.0, MRT_to_KB_001.37_4,507.0,1642.01,498,120.0,103.0,10.0,3,69.98,3,48.5,36.21,5.47,1.66,42.27,0.35,23.26,1.89,20,21,23,549.04,13.0,1,Static TL
3300.0,3600.0,309.0, MRT_to_KB_001.37_4,307.0,986.87,306,106.0,106.0,9.75,3,77.43,3,51.5,51.17,3.29,1.02,31.55,1.24,8.88,1.33,36,38,38,371.13,6.0,1,Static TL
3600.0,3900.0,305.0, MRT_to_KB_001.37_4,305.0,1025.76,296,95.0,95.0,10.0,3,79.99,3,33.89,33.89,3.42,0.99,29.99,1.25,8.66,1.3,38,36,38,361.65,9.0,1,Static TL
3900.0,4200.0,429.0, MRT_to_KB_001.37_4,405.0,1768.98,441,117.0,106.0,10.0,3,79.99,3,53.62,50.62,5.9,1.47,50.61,0.64,14.23,1.77,32,31,34,507.75,13.0,1,Static TL
4200.0,4500.0,548.0, MRT_to_KB_001.37_4,354.0,1518.87,342,118.0,118.0,10.0,3,79.99,3,32.23,20.82,5.06,1.14,45.81,0.9,10.91,1.51,33,36,36,420.88,17.0,1,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,0.65,9.87,0.42,0.05,6,6,6,8.13,0.0,1,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
5100.0,5313.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
0.0,300.0,276.0, MRT_to_KB_001.37_4,276.0,894.99,264,103.0,103.0,10.0,3,79.98,3,23.0,23.0,2.98,0.88,27.68,0.51,22.71,1.05,13,13,13,306.38,12.0,2,Static TL
300.0,600.0,216.0, MRT_to_KB_001.37_4,216.0,723.33,312,81.0,81.0,10.0,4,69.97,4,54.0,54.0,2.41,1.04,19.03,0.44,23.35,1.16,14,14,14,337.55,6.0,2,Static TL
600.0,900.0,274.0, MRT_to_KB_001.37_4,274.0,1179.1,360,89.0,89.0,10.0,3,69.05,3,34.25,34.25,3.93,1.2,28.52,0.42,21.49,1.37,18,15,18,398.83,9.0,2,Static TL
900.0,1200.0,541.0, MRT_to_KB_001.37_4,444.0,1400.65,432,104.0,104.0,10.0,3,70.84,3,36.07,29.6,4.67,1.44,37.81,0.4,24.77,1.66,16,18,19,485.08,13.0,2,Static TL
1200.0,1500.0,190.0, MRT_to_KB_001.37_4,190.0,920.48,279,94.0,94.0,10.0,3,69.98,3,31.67,31.67,3.07,0.93,25.1,0.57,19.0,1.1,15,16,16,317.0,8.0,2,Static TL
