tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime,random_seed,scenario
4276.0, KBJ_to_CMB_001_3,57.78,0.15,18.93,4254.0,0.35, MRT_to_KB_003_2,2.1,0.0,0.0, tripinfo_4200_56,22.0, 4200_56,0,234.19,1.22,0.0,8.44, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4280.0, KB_to_MRT_002_2,130.27,0.0,15.68,4257.0,2.46, CMB_to_KBJ_002_3,2.1,0.0,0.0, tripinfo_4200_57,23.0, 4200_57,0,295.16,1.02,0.0,5.22, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4285.0, KBJ_to_CMB_002_1,146.55,1.2,13.2,4257.0,0.41, MRT_to_KB_001.37_3,2.65,0.0,0.0, tripinfo_4200_59,28.0, 4200_59,0,299.44,0.81,0.0,4.39, 3_Wheeler, ,0,0.0,11332,dynamic_DQL_vehicle_data
4285.0, KBJ_to_CMB_002_2,146.55,0.45,15.96,4258.0,0.44, MRT_to_KB_001_3,2.65,0.0,0.0, tripinfo_4200_60,27.0, 4200_60,0,348.23,1.09,0.0,5.02, 3_Wheeler, ,0,0.0,11332,dynamic_DQL_vehicle_data
4286.0, KBJ_to_CMB_002_1,146.55,0.0,15.41,4257.0,0.63, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_4200_58,29.0, 4200_58,0,348.78,1.02,0.0,7.1, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4286.0, KB_to_MRT_002_2,130.27,-0.2,17.36,4267.0,0.02, CMB_to_KBJ_001_2,2.1,0.0,0.0, tripinfo_4200_71,19.0, 4200_71,0,252.04,1.06,0.0,4.52, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4287.0, 30093400_1,127.33,0.0,6.92,4252.0,1.95, CMB_to_KBJ_001_2,2.1,0.0,0.0, tripinfo_4200_52,35.0, 4200_52,0,244.26,0.88,0.0,7.73, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4290.0, KBJ_to_CMB_002_1,146.55,0.5,13.63,4253.0,0.29, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_4200_54,37.0, 4200_54,0,397.15,0.86,0.0,6.33, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4291.0, KBJ_to_CMB_001_3,57.78,0.0,15.32,4278.0,0.17, MRT_to_KB_001.37_3,2.1,0.0,0.0, tripinfo_4200_83,13.0, 4200_83,0,134.83,1.01,0.0,3.64, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4292.0, KBJ_to_CMB_001_2,57.78,0.0,16.1,4272.0,0.88, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_4200_75,20.0, 4200_75,0,234.19,1.01,0.0,4.24, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4294.0, KB_to_MRT_002_2,130.27,-0.45,16.41,4269.0,0.74, CMB_to_KBJ_002_2,5.4,0.0,0.0, tripinfo_4200_74,25.0, 4200_74,0,291.86,1.0,0.0,6.62, Van, ,0,0.0,11332,dynamic_DQL_vehicle_data
4296.0, KBJ_to_CMB_002_1,146.55,0.0,15.25,4272.0,0.24, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_4200_76,24.0, 4200_76,0,299.99,0.95,0.0,4.31, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4298.0, KBJ_to_CMB_001_3,57.78,-0.45,14.68,4284.0,0.12, MRT_to_KB_001.37_3,5.4,0.0,0.0, tripinfo_4200_88,14.0, 4200_88,0,131.53,0.91,0.0,4.08, Van, ,0,0.0,11332,dynamic_DQL_vehicle_data
4298.0, KBJ_to_CMB_001_4,57.78,0.0,13.88,4285.0,0.68, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_4200_89,13.0, 4200_89,0,134.83,0.91,0.0,3.11, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4300.0, 30093400_1,127.33,-0.55,6.92,4263.0,0.18, CMB_to_KBJ_002_2,4.3,0.0,0.0, tripinfo_4200_65,37.0, 4200_65,0,285.18,0.94,0.0,9.24, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4300.0, KBJ_to_CMB_001_2,57.78,0.5,13.93,4286.0,0.13, MRT_to_KB_001.37_2,5.4,0.0,0.0, tripinfo_4200_91,14.0, 4200_91,0,131.53,0.86,0.0,4.04, Van, ,0,0.0,11332,dynamic_DQL_vehicle_data
4301.0, KB_to_MRT_002_2,130.27,-0.32,13.87,4264.0,0.89, CMB_to_KBJ_003_2,6.35,0.0,0.0, tripinfo_4200_66,37.0, 4200_66,0,441.52,0.92,0.0,4.71, Goods_Vehicle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4304.0, KBJ_to_CMB_001_2,57.78,0.0,14.25,4281.0,0.64, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_4200_85,23.0, 4200_85,0,233.64,0.87,0.0,4.66, 3_Wheeler, ,0,0.0,11332,dynamic_DQL_vehicle_data
4310.0, KBJ_to_CMB_002_1,146.55,-0.7,20.0,4284.0,0.82, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_4200_86,26.0, 4200_86,0,346.58,1.24,0.0,7.93, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4311.0, KBJ_to_CMB_002_2,146.55,0.0,15.9,4284.0,0.77, MRT_to_KB_001_3,2.1,0.0,0.0, tripinfo_4200_87,27.0, 4200_87,0,348.78,0.99,0.0,4.65, Motor_Cycle, ,0,0.0,11332,dynamic_DQL_vehicle_data
4313.0, KB_to_MRT_001_1,44.82,0.0,14.71,4178.0,0.14, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_3900_291,135.0, 3900_291,0,194.09,1.02,0.0,120.75, Motor_Cycle, ,1,111.0,11332,dynamic_DQL_vehicle_data
4316.0, KB_to_MRT_002_1,130.27,0.0,13.32,4200.0,0.0, CMB_to_KBJ_003_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:1.35,116.0, bus_100/101/400/412/418/428/430/433:1.35,0,435.77,1.0,61.0,28.82, bus, ,0,0.0,11332,dynamic_DQL_vehicle_data
4322.0, KBJ_to_P_2,128.65,0.0,12.6,4162.0,0.99, MRT_to_KB_001_4,2.1,0.0,0.0, tripinfo_3900_274,160.0, 3900_274,0,249.81,0.94,0.0,140.13, Motor_Cycle, ,1,126.0,11332,dynamic_DQL_vehicle_data
4323.0, KBJ_to_P_2,128.65,0.0,12.86,4165.0,0.61, MRT_to_KB_001_4,2.1,0.0,0.0, tripinfo_3900_277,158.0, 3900_277,0,249.81,1.0,0.0,139.89, Motor_Cycle, ,1,126.0,11332,dynamic_DQL_vehicle_data
4325.0, KBJ_to_P_2,128.65,0.25,15.12,4171.0,0.02, MRT_to_KB_003_3,2.65,0.0,0.0, tripinfo_3900_285,154.0, 3900_285,0,299.83,1.16,0.0,134.98, 3_Wheeler, ,1,119.0,11332,dynamic_DQL_vehicle_data
4325.0, KB_to_MRT_001_1,44.82,-0.65,10.34,4219.0,0.64, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_4200_20,106.0, 4200_20,0,191.89,1.17,0.0,94.17, Car, ,1,78.0,11332,dynamic_DQL_vehicle_data
4328.0, KBJ_to_P_2,128.65,0.5,12.82,4175.0,0.46, MRT_to_KB_003_3,5.4,0.0,0.0, tripinfo_3900_288,153.0, 3900_288,0,297.08,0.95,0.0,129.75, Van, ,1,116.0,11332,dynamic_DQL_vehicle_data
4328.0, KB_to_MRT_002_1,130.27,-0.65,15.57,4192.0,1.8, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3900_303,136.0, 3900_303,0,335.94,0.95,0.0,112.01, Car, ,1,98.0,11332,dynamic_DQL_vehicle_data
4329.0, KBJ_to_P_2,128.65,0.5,13.39,4183.0,0.43, MRT_to_KB_003_3,5.4,0.0,0.0, tripinfo_3900_297,146.0, 3900_297,0,297.08,0.97,0.0,123.77, Van, ,1,110.0,11332,dynamic_DQL_vehicle_data
4331.0, KBJ_to_P_2,128.65,-1.0,12.81,4212.0,0.69, MRT_to_KB_001.37_5,2.1,0.0,0.0, tripinfo_4200_10,119.0, 4200_10,0,201.02,1.0,0.0,103.92, Motor_Cycle, ,1,91.0,11332,dynamic_DQL_vehicle_data
4333.0, KB_to_MRT_002_2,130.27,-1.45,19.06,4215.0,3.49, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_4200_12,118.0, 4200_12,0,335.94,1.17,0.0,98.19, Car, ,1,81.0,11332,dynamic_DQL_vehicle_data
4333.0, KB_to_MRT_001_1,44.82,-0.65,12.67,4274.0,0.42, P_to_KBJ_1,5.4,0.0,0.0, tripinfo_4200_77,59.0, 4200_77,0,190.79,1.0,0.0,45.14, Van, ,1,28.0,11332,dynamic_DQL_vehicle_data
4333.0, KB_to_MRT_001_2,44.82,0.15,13.98,4293.0,0.11, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_4200_94,40.0, 4200_94,0,194.09,1.16,0.0,27.72, Motor_Cycle, ,1,11.0,11332,dynamic_DQL_vehicle_data
4334.0, 30093400_1,127.33,-0.0,7.87,4189.0,0.52, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_3900_301,145.0, 3900_301,0,329.81,0.97,0.0,113.52, 3_Wheeler, ,1,100.0,11332,dynamic_DQL_vehicle_data
4334.0, KBJ_to_P_2,128.65,1.0,12.47,4217.0,0.45, MRT_to_KB_003_3,2.1,0.0,0.0, tripinfo_4200_17,117.0, 4200_17,0,300.38,0.96,0.0,94.02, Motor_Cycle, ,1,78.0,11332,dynamic_DQL_vehicle_data
4335.0, KB_to_MRT_001_1,44.82,-0.95,14.21,4276.0,0.22, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_4200_78,59.0, 4200_78,0,193.54,0.99,0.0,44.4, 3_Wheeler, ,1,26.0,11332,dynamic_DQL_vehicle_data
4336.0, KBJ_to_P_2,128.65,0.25,13.57,4229.0,0.16, MRT_to_KB_003_3,2.65,0.0,0.0, tripinfo_4200_33,107.0, 4200_33,0,299.83,1.05,0.0,85.68, 3_Wheeler, ,1,67.0,11332,dynamic_DQL_vehicle_data
4337.0, KBJ_to_P_2,128.65,-1.3,13.84,4264.0,0.64, MRT_to_KB_001_4,2.1,0.0,0.0, tripinfo_4200_68,73.0, 4200_68,0,249.81,1.07,0.0,55.92, Motor_Cycle, ,1,38.0,11332,dynamic_DQL_vehicle_data
4338.0, KB_to_MRT_001_1,44.82,-0.0,13.3,4297.0,0.95, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_4200_98,41.0, 4200_98,0,193.54,0.91,0.0,25.01, 3_Wheeler, ,1,8.0,11332,dynamic_DQL_vehicle_data
4339.0, 30093400_1,127.33,1.25,7.7,4222.0,0.29, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_4200_23,117.0, 4200_23,0,330.36,0.97,0.0,84.71, Motor_Cycle, ,1,68.0,11332,dynamic_DQL_vehicle_data
4339.0, KBJ_to_P_2,128.65,0.5,12.4,4311.0,0.85, MRT_to_KB_001_4,4.3,0.0,0.0, tripinfo_4200_117,28.0, 4200_117,0,247.61,0.94,0.0,8.49, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4340.0, 30093400_1,127.33,-0.55,6.61,4204.0,0.47, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_4200_3,136.0, 4200_3,0,328.16,0.9,0.0,101.27, Car, ,1,89.0,11332,dynamic_DQL_vehicle_data
4340.0, KBJ_to_P_2,128.65,0.5,14.33,4311.0,0.82, MRT_to_KB_003_3,4.3,0.0,0.0, tripinfo_4200_118,29.0, 4200_118,0,298.18,1.11,0.0,9.47, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4341.0, 30093400_1,127.33,-0.55,7.77,4212.0,0.49, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_4200_11,129.0, 4200_11,0,328.16,1.09,0.0,100.85, Car, ,1,83.0,11332,dynamic_DQL_vehicle_data
4342.0, KB_to_MRT_002_2,130.27,-1.2,15.84,4268.0,0.63, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_4200_72,74.0, 4200_72,0,337.59,0.98,0.0,50.13, 3_Wheeler, ,1,32.0,11332,dynamic_DQL_vehicle_data
4344.0, 30093400_1,127.33,-0.55,8.53,4259.0,0.13, P_to_KBJ_1,5.4,0.0,0.0, tripinfo_4200_63,85.0, 4200_63,0,327.06,1.06,0.0,55.81, Van, ,1,38.0,11332,dynamic_DQL_vehicle_data
4344.0, KBJ_to_P_2,128.65,0.25,12.84,4322.0,3.9, MRT_to_KB_001.37_5,2.65,0.0,0.0, tripinfo_4200_125,22.0, 4200_125,0,200.47,0.95,0.0,5.98, 3_Wheeler, ,0,0.0,11332,dynamic_DQL_vehicle_data
4346.0, KBJ_to_CMB_001_4,57.78,0.6,16.02,4066.0,33.44, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_145,280.0, 3900_145,0,223.65,0.99,0.0,263.26, Car, ,5,228.0,11332,dynamic_DQL_vehicle_data
4347.0, KBJ_to_CMB_001_4,57.78,0.6,18.25,4069.0,27.79, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_155,278.0, 3900_155,0,223.65,1.09,0.0,263.34, Car, ,4,225.0,11332,dynamic_DQL_vehicle_data
4347.0, 30093400_1,127.33,-0.0,8.31,4264.0,0.14, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_4200_69,83.0, 4200_69,0,329.81,1.02,0.0,52.47, 3_Wheeler, ,1,33.0,11332,dynamic_DQL_vehicle_data
4350.0, KBJ_to_CMB_001_4,57.78,-0.6,16.88,4072.0,21.06, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3900_164,278.0, 3900_164,0,222.55,1.02,0.0,262.2, Van, ,4,224.0,11332,dynamic_DQL_vehicle_data
4355.0, KBJ_to_CMB_002_3,146.55,-0.6,15.75,4064.0,42.09, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_133,291.0, 3900_133,0,388.81,0.95,0.0,263.49, Car, ,4,229.0,11332,dynamic_DQL_vehicle_data
4355.0, KBJ_to_CMB_001_4,57.78,-0.6,16.2,4087.0,5.86, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_197,268.0, 3900_197,0,223.65,1.03,0.0,252.43, Car, ,4,207.0,11332,dynamic_DQL_vehicle_data
4356.0, KBJ_to_CMB_002_3,146.55,-1.2,16.71,4081.0,15.84, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_176,275.0, 3900_176,0,391.01,1.06,0.0,250.38, Motor_Cycle, ,4,209.0,11332,dynamic_DQL_vehicle_data
4359.0, KBJ_to_CMB_002_2,146.55,1.25,14.57,4106.0,0.29, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_211,253.0, 3900_211,0,391.01,0.89,0.0,223.62, Motor_Cycle, ,4,188.0,11332,dynamic_DQL_vehicle_data
4359.0, KBJ_to_CMB_001_4,57.78,-0.6,15.27,4113.0,0.33, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_217,246.0, 3900_217,0,223.65,0.96,0.0,229.26, Car, ,5,192.0,11332,dynamic_DQL_vehicle_data
4363.0, KBJ_to_CMB_002_3,146.55,-0.6,15.1,4077.0,20.01, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3900_167,286.0, 3900_167,0,387.71,0.93,0.0,257.91, Van, ,5,217.0,11332,dynamic_DQL_vehicle_data
4364.0, KBJ_to_CMB_002_3,146.55,0.9,15.83,4084.0,16.26, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_181,280.0, 3900_181,0,390.46,1.04,0.0,254.45, 3_Wheeler, ,3,209.0,11332,dynamic_DQL_vehicle_data
4364.0, KBJ_to_CMB_001_4,57.78,0.6,17.18,4175.0,51.06, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_228,189.0, 3900_228,0,223.65,1.05,0.0,173.48, Car, ,3,139.0,11332,dynamic_DQL_vehicle_data
4364.0, KBJ_to_CMB_001_3,57.78,1.25,15.47,4209.0,82.09, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_231,155.0, 3900_231,0,225.85,0.95,0.0,137.92, Motor_Cycle, ,1,121.0,11332,dynamic_DQL_vehicle_data
4366.0, KBJ_to_CMB_002_3,146.55,-0.6,19.24,4091.0,0.87, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3900_199,275.0, 3900_199,0,387.71,1.19,0.0,252.81, Van, ,3,208.0,11332,dynamic_DQL_vehicle_data
4366.0, KBJ_to_CMB_001_4,57.78,-0.6,17.3,4205.0,78.52, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_230,161.0, 3900_230,0,223.65,1.05,0.0,145.23, Car, ,2,123.0,11332,dynamic_DQL_vehicle_data
4372.0, KBJ_to_CMB_002_3,146.55,-0.6,14.72,4116.0,2.1, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_218,256.0, 3900_218,0,388.81,0.93,0.0,227.83, Car, ,3,188.0,11332,dynamic_DQL_vehicle_data
4373.0, KB_to_MRT_001_2,44.82,-0.45,16.07,4292.0,0.13, CMB_to_KBJ_001_3,4.3,0.0,0.0, tripinfo_4200_93,81.0, 4200_93,0,105.79,0.99,0.0,74.52, Car, ,1,66.0,11332,dynamic_DQL_vehicle_data
4374.0, KBJ_to_CMB_002_3,146.55,0.0,16.09,4124.0,0.67, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_226,250.0, 3900_226,0,390.46,1.0,0.0,223.12, 3_Wheeler, ,3,187.0,11332,dynamic_DQL_vehicle_data
4374.0, KBJ_to_CMB_001_3,57.78,0.0,17.31,4296.0,0.12, MRT_to_KB_001.37_3,2.1,0.0,0.0, tripinfo_4200_97,78.0, 4200_97,0,134.83,1.11,0.0,69.58, Motor_Cycle, ,1,60.0,11332,dynamic_DQL_vehicle_data
4374.0, KBJ_to_CMB_001_2,57.78,1.2,13.96,4299.0,0.92, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_4200_102,75.0, 4200_102,0,234.19,0.87,0.0,56.37, Motor_Cycle, ,2,45.0,11332,dynamic_DQL_vehicle_data
4376.0, KBJ_to_CMB_001_3,57.78,-1.45,12.53,4319.0,0.7, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_4200_126,57.0, 4200_126,0,134.83,0.8,0.0,45.98, Motor_Cycle, ,2,34.0,11332,dynamic_DQL_vehicle_data
4377.0, KBJ_to_CMB_001_4,57.78,0.6,13.46,4302.0,2.19, MRT_to_KB_001.37_4,4.3,0.0,0.0, tripinfo_4200_103,75.0, 4200_103,0,132.63,0.84,0.0,64.3, Car, ,1,53.0,11332,dynamic_DQL_vehicle_data
4377.0, KB_to_MRT_001_3,44.82,0.65,13.48,4335.0,0.82, CMB_to_KBJ_003_2,5.4,0.0,0.0, tripinfo_4200_150,42.0, 4200_150,0,298.42,0.82,0.0,19.31, Van, ,1,5.0,11332,dynamic_DQL_vehicle_data
4378.0, KBJ_to_CMB_001_4,57.78,0.6,15.51,4306.0,3.11, MRT_to_KB_001.37_4,4.3,0.0,0.0, tripinfo_4200_109,72.0, 4200_109,0,132.63,1.03,0.0,63.57, Car, ,1,52.0,11332,dynamic_DQL_vehicle_data
4379.0, KBJ_to_P_1,128.65,-0.7,13.46,4236.0,0.73, CMB_to_KBJ_001_1,5.4,0.0,0.0, tripinfo_4200_39,143.0, 4200_39,0,169.74,1.0,0.0,130.0, Van, ,1,122.0,11332,dynamic_DQL_vehicle_data
4379.0, KBJ_to_CMB_001_2,57.78,-0.0,15.92,4311.0,0.51, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_4200_120,68.0, 4200_120,0,233.64,1.09,0.0,52.99, 3_Wheeler, ,2,34.0,11332,dynamic_DQL_vehicle_data
4382.0, KBJ_to_CMB_002_3,146.55,0.0,12.85,4211.0,82.7, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_233,171.0, 3900_233,0,390.46,0.8,0.0,138.16, 3_Wheeler, ,1,121.0,11332,dynamic_DQL_vehicle_data
4382.0, KB_to_MRT_002_3,130.27,0.0,17.03,4322.0,0.59, CMB_to_KBJ_001_4,2.1,0.0,0.0, tripinfo_4200_133,60.0, 4200_133,0,252.04,1.02,0.0,44.64, Motor_Cycle, ,1,34.0,11332,dynamic_DQL_vehicle_data
4383.0, KBJ_to_CMB_002_1,146.55,0.0,5.89,4200.0,0.0, MRT_to_KB_001_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:0.35,183.0, bus_100/101/400/412/418/428/430/433:0.35,0,338.78,1.0,118.0,43.49, bus, ,0,0.0,11332,dynamic_DQL_vehicle_data
4383.0, KBJ_to_P_1,128.65,-0.57,13.87,4277.0,0.76, CMB_to_KBJ_002_1,6.35,0.0,0.0, tripinfo_4200_79,106.0, 4200_79,0,211.91,1.04,0.0,89.24, Goods_Vehicle, ,1,78.0,11332,dynamic_DQL_vehicle_data
4383.0, KBJ_to_CMB_001_3,57.78,-0.45,16.83,4306.0,0.71, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_4200_111,77.0, 4200_111,0,231.99,1.02,0.0,61.19, Car, ,2,48.0,11332,dynamic_DQL_vehicle_data
4383.0, KBJ_to_CMB_001_4,57.78,0.9,16.32,4323.0,1.91, MRT_to_KB_001.37_4,2.65,0.0,0.0, tripinfo_4200_130,60.0, 4200_130,0,134.28,1.06,0.0,51.46, 3_Wheeler, ,1,39.0,11332,dynamic_DQL_vehicle_data
4383.0, KB_to_MRT_002_3,130.27,0.55,18.03,4351.0,0.94, CMB_to_KBJ_002_3,4.3,0.0,0.0, tripinfo_4200_164,32.0, 4200_164,0,292.96,1.14,0.0,16.53, Car, ,1,1.0,11332,dynamic_DQL_vehicle_data
4384.0, KBJ_to_P_1,128.65,1.1,13.62,4266.0,0.96, CMB_to_KBJ_003_1,2.1,0.0,0.0, tripinfo_4200_70,118.0, 4200_70,0,366.77,1.08,0.0,94.76, Motor_Cycle, ,1,77.0,11332,dynamic_DQL_vehicle_data
4385.0, KBJ_to_CMB_002_3,146.55,-0.5,15.72,4292.0,0.57, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_4200_92,93.0, 4200_92,0,398.8,1.14,0.0,68.55, 3_Wheeler, ,1,54.0,11332,dynamic_DQL_vehicle_data
4385.0, KBJ_to_CMB_001_4,57.78,1.0,16.89,4308.0,0.75, MRT_to_KB_003_2,2.1,0.0,0.0, tripinfo_4200_114,77.0, 4200_114,0,234.19,1.02,0.0,60.73, Motor_Cycle, ,1,39.0,11332,dynamic_DQL_vehicle_data
4387.0, KBJ_to_CMB_002_1,146.55,-0.7,13.81,4294.0,0.05, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_4200_96,93.0, 4200_96,0,346.58,0.83,0.0,65.75, Car, ,1,58.0,11332,dynamic_DQL_vehicle_data
4387.0, KBJ_to_CMB_002_2,146.55,-1.15,19.47,4304.0,0.81, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_4200_110,83.0, 4200_110,0,399.35,1.17,0.0,60.36, Motor_Cycle, ,1,45.0,11332,dynamic_DQL_vehicle_data
4387.0, KBJ_to_CMB_001_2,57.78,-0.0,14.93,4327.0,2.27, MRT_to_KB_003_2,2.65,0.0,0.0, tripinfo_4200_137,60.0, 4200_137,0,233.64,0.9,0.0,42.31, 3_Wheeler, ,2,22.0,11332,dynamic_DQL_vehicle_data
4388.0, KBJ_to_CMB_002_2,146.55,1.2,14.99,4294.0,0.49, MRT_to_KB_003_2,2.65,0.0,0.0, tripinfo_4200_95,94.0, 4200_95,0,398.8,0.91,0.0,65.32, 3_Wheeler, ,1,53.0,11332,dynamic_DQL_vehicle_data
4388.0, KB_to_MRT_002_2,130.27,0.95,12.99,4303.0,0.3, CMB_to_KBJ_003_3,2.65,0.0,0.0, tripinfo_4200_108,85.0, 4200_108,0,445.22,0.82,0.0,51.8, 3_Wheeler, ,1,38.0,11332,dynamic_DQL_vehicle_data
4389.0, KBJ_to_CMB_002_1,146.55,-0.57,13.86,4303.0,2.76, MRT_to_KB_001.37_2,6.35,0.0,0.0, tripinfo_4200_104,86.0, 4200_104,0,295.74,0.99,0.0,64.24, Goods_Vehicle, ,1,55.0,11332,dynamic_DQL_vehicle_data
4389.0, KBJ_to_CMB_002_2,146.55,0.95,16.14,4302.0,0.95, MRT_to_KB_003_2,2.65,0.0,0.0, tripinfo_4200_106,87.0, 4200_106,0,398.8,1.04,0.0,61.55, 3_Wheeler, ,1,46.0,11332,dynamic_DQL_vehicle_data
4389.0, KBJ_to_CMB_002_2,146.55,-1.15,16.85,4316.0,0.94, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_4200_123,73.0, 4200_123,0,299.99,1.05,0.0,54.93, Motor_Cycle, ,1,40.0,11332,dynamic_DQL_vehicle_data
4389.0, KB_to_MRT_002_2,130.27,-0.32,13.8,4328.0,0.23, CMB_to_KBJ_001_3,6.35,0.0,0.0, tripinfo_4200_142,61.0, 4200_142,0,247.79,0.99,0.0,43.09, Goods_Vehicle, ,1,34.0,11332,dynamic_DQL_vehicle_data
4389.0, KB_to_MRT_002_3,130.27,0.55,15.9,4353.0,0.63, CMB_to_KBJ_003_3,4.3,0.0,0.0, tripinfo_4200_168,36.0, 4200_168,0,443.57,1.0,0.0,9.4, Car, ,0,0.0,11332,dynamic_DQL_vehicle_data
4390.0, KBJ_to_CMB_002_1,146.55,1.1,18.31,4327.0,0.73, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_4200_139,63.0, 4200_139,0,299.99,1.1,0.0,45.94, Motor_Cycle, ,2,29.0,11332,dynamic_DQL_vehicle_data
4391.0, KBJ_to_CMB_002_2,146.55,0.05,16.3,4314.0,3.97, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_4200_116,77.0, 4200_116,0,299.99,1.03,0.0,58.3, Motor_Cycle, ,1,45.0,11332,dynamic_DQL_vehicle_data
4391.0, KBJ_to_CMB_002_3,146.55,-0.2,17.96,4316.0,3.97, MRT_to_KB_001.37_3,4.3,0.0,0.0, tripinfo_4200_122,75.0, 4200_122,0,297.79,1.22,0.0,59.22, Car, ,1,40.0,11332,dynamic_DQL_vehicle_data
4391.0, KBJ_to_CMB_001_2,57.78,-0.7,13.93,4347.0,0.42, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_4200_161,44.0, 4200_161,0,231.99,0.86,0.0,25.13, Car, ,1,13.0,11332,dynamic_DQL_vehicle_data
4391.0, KB_to_MRT_002_2,130.27,0.95,16.35,4349.0,0.1, CMB_to_KBJ_003_2,2.65,0.0,0.0, tripinfo_4200_162,42.0, 4200_162,0,445.22,1.0,0.0,14.71, 3_Wheeler, ,0,0.0,11332,dynamic_DQL_vehicle_data
4392.0, KBJ_to_CMB_002_2,146.55,-0.45,16.14,4302.0,0.1, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_4200_107,90.0, 4200_107,0,397.15,1.01,0.0,64.37, Car, ,2,52.0,11332,dynamic_DQL_vehicle_data
