tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime
1772.00, 30093400_1, 127.33, -0.55, 7.85, 1742.00, 2.73, CMB_to_KBJ_001_2, 4.30, 0.00, 0.00, tripinfo_1500_149, 30.00, 1500_149, 0, 242.06, 0.95, 0.00, 5.28, Car, , 0, 0.00
1774.00, KBJ_to_CMB_002_2, 146.55, 0.15, 17.19, 1746.00, 0.81, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_153, 28.00, 1500_153, 0, 399.35, 1.09, 0.00, 4.22, Motor_Cycle, , 0, 0.00
1784.00, KBJ_to_CMB_002_2, 146.55, -0.32, 13.82, 1750.00, 0.36, MRT_to_KB_003_1, 6.35, 0.00, 0.00, tripinfo_1500_157, 34.00, 1500_157, 0, 395.10, 0.91, 0.00, 4.14, Goods_Vehicle, , 0, 0.00
1785.00, KBJ_to_CMB_002_1, 146.55, 0.50, 15.98, 1762.00, 0.45, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1500_168, 23.00, 1500_168, 0, 297.79, 1.01, 0.00, 4.09, Car, , 0, 0.00
1786.00, KBJ_to_CMB_001_2, 57.78, 0.50, 11.40, 1760.00, 0.69, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_163, 26.00, 1500_163, 0, 231.99, 0.72, 0.00, 3.86, Car, , 0, 0.00
1787.00, KBJ_to_CMB_001_2, 57.78, 0.50, 13.97, 1765.00, 0.74, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1500_170, 22.00, 1500_170, 0, 231.99, 1.13, 0.00, 8.09, Car, , 0, 0.00
1793.00, KBJ_to_CMB_002_1, 146.55, 0.50, 15.45, 1769.00, 0.77, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1500_171, 24.00, 1500_171, 0, 297.79, 0.95, 0.00, 3.60, Car, , 0, 0.00
1794.00, KBJ_to_P_1, 128.65, 0.00, 13.71, 1506.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_255:0.5, 288.00, bus_255:0.5, 0, 356.77, 1.00, 156.00, 107.17, bus, , 1, 72.00
1797.00, KB_to_MRT_002_1, 130.27, 0.00, 14.23, 1680.00, 0.00, CMB_to_KBJ_003_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:1.14, 117.00, bus_100/101/400/412/418/428/430/433:1.14, 0, 435.77, 1.00, 60.00, 30.25, bus, , 0, 0.00
1800.00, KBJ_to_CMB_002_2, 146.55, 0.15, 12.66, 1762.00, 0.71, MRT_to_KB_003_2, 2.10, 0.00, 0.00, tripinfo_1500_166, 38.00, 1500_166, 0, 399.35, 0.81, 0.00, 5.83, Motor_Cycle, , 0, 0.00
1802.00, KB_to_MRT_001_1, 44.82, -0.00, 9.48, 1686.00, 0.42, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1500_105, 116.00, 1500_105, 0, 193.54, 1.06, 0.00, 102.43, 3_Wheeler, , 1, 86.00
1804.00, KB_to_MRT_001_1, 44.82, 0.00, 13.81, 1707.00, 0.63, P_to_KBJ_1, 2.10, 0.00, 0.00, tripinfo_1500_123, 97.00, 1500_123, 0, 194.09, 1.19, 0.00, 84.67, Motor_Cycle, , 1, 69.00
1805.00, KBJ_to_P_2, 128.65, 0.00, 11.99, 1636.00, 0.58, MRT_to_KB_003_3, 2.10, 0.00, 0.00, tripinfo_1500_76, 169.00, 1500_76, 0, 300.38, 0.91, 0.00, 144.74, Motor_Cycle, , 1, 133.00
1805.00, KB_to_MRT_001_1, 44.82, -0.65, 13.53, 1732.00, 0.88, P_to_KBJ_1, 4.30, 0.00, 0.00, tripinfo_1500_141, 73.00, 1500_141, 0, 191.89, 1.09, 0.00, 60.11, Car, , 1, 46.00
1808.00, KB_to_MRT_002_2, 130.27, -0.20, 14.39, 1649.00, 0.46, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1500_86, 159.00, 1500_86, 0, 337.59, 0.88, 0.00, 132.43, 3_Wheeler, , 1, 120.00
1808.00, KBJ_to_P_2, 128.65, 0.00, 11.33, 1761.00, 0.41, MRT_to_KB_001_4, 2.65, 0.00, 0.00, tripinfo_1500_165, 47.00, 1500_165, 0, 249.26, 0.86, 0.00, 25.26, 3_Wheeler, , 1, 15.00
1819.00, 30093400_1, 127.33, -0.00, 7.19, 1668.00, 0.11, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1500_95, 151.00, 1500_95, 0, 329.81, 0.98, 0.00, 118.68, 3_Wheeler, , 1, 103.00
1852.00, 30093400_1, 127.33, -0.00, 8.33, 1811.00, 0.41, P_to_KBJ_1, 2.65, 0.00, 0.00, tripinfo_1800_8, 41.00, 1800_8, 0, 329.81, 1.03, 0.00, 9.91, 3_Wheeler, , 0, 0.00
1852.00, KBJ_to_P_2, 128.65, 0.50, 14.87, 1830.00, 0.48, MRT_to_KB_001_4, 4.30, 0.00, 0.00, tripinfo_1800_24, 22.00, 1800_24, 0, 247.61, 1.09, 0.00, 5.24, Car, , 0, 0.00
1863.00, KBJ_to_CMB_002_1, 146.55, 0.00, 6.41, 1680.00, 0.00, MRT_to_KB_001_1, 12.10, 0.00, 0.00, tripinfo_bus_100/101/400/412/418/428/430/433:0.14, 183.00, bus_100/101/400/412/418/428/430/433:0.14, 0, 338.78, 1.00, 117.00, 44.35, bus, , 0, 0.00
1864.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.72, 1685.00, 0.00, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1500_102, 179.00, 1500_102, 0, 225.30, 1.00, 0.00, 163.05, 3_Wheeler, , 1, 149.00
1867.00, KBJ_to_CMB_001_4, 57.78, 1.00, 15.78, 1696.00, 0.50, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1500_114, 171.00, 1500_114, 0, 225.85, 1.09, 0.00, 156.27, Motor_Cycle, , 1, 143.00
1868.00, KBJ_to_CMB_001_3, 57.78, 1.25, 16.73, 1714.00, 3.26, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1500_128, 154.00, 1500_128, 0, 225.85, 1.06, 0.00, 138.00, Motor_Cycle, , 2, 121.00
1869.00, KBJ_to_CMB_001_3, 57.78, 1.25, 14.86, 1709.00, 0.90, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1500_125, 160.00, 1500_125, 0, 225.85, 1.01, 0.00, 143.88, Motor_Cycle, , 2, 127.00
1871.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.32, 1712.00, 2.76, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_127, 159.00, 1500_127, 0, 223.65, 1.05, 0.00, 143.03, Car, , 2, 126.00
1872.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.83, 1678.00, 0.28, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1500_100, 194.00, 1500_100, 0, 390.46, 1.05, 0.00, 168.17, 3_Wheeler, , 1, 156.00
1872.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.05, 1729.00, 0.69, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_140, 143.00, 1500_140, 0, 223.65, 1.07, 0.00, 127.70, Car, , 1, 111.00
1874.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.80, 1734.00, 0.04, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1500_145, 140.00, 1500_145, 0, 225.30, 1.00, 0.00, 123.21, 3_Wheeler, , 1, 109.00
1875.00, KBJ_to_CMB_001_4, 57.78, -1.20, 14.30, 1761.00, 0.81, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1500_164, 114.00, 1500_164, 0, 225.85, 0.90, 0.00, 96.31, Motor_Cycle, , 2, 82.00
1876.00, KBJ_to_CMB_001_4, 57.78, 0.60, 14.36, 1748.00, 0.60, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_155, 128.00, 1500_155, 0, 223.65, 0.87, 0.00, 109.04, Car, , 1, 99.00
1877.00, KBJ_to_CMB_002_3, 146.55, 0.00, 14.92, 1690.00, 0.46, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1500_108, 187.00, 1500_108, 0, 390.46, 0.93, 0.00, 158.69, 3_Wheeler, , 1, 146.00
1877.00, KBJ_to_CMB_001_4, 57.78, -1.20, 15.49, 1750.00, 2.25, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1500_156, 127.00, 1500_156, 0, 225.85, 1.01, 0.00, 110.45, Motor_Cycle, , 2, 95.00
1879.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.04, 1699.00, 1.46, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_116, 180.00, 1500_116, 0, 388.81, 1.02, 0.00, 154.17, Car, , 1, 142.00
1882.00, KBJ_to_CMB_001_4, 57.78, 0.60, 16.15, 1769.00, 0.56, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_172, 113.00, 1500_172, 0, 223.65, 0.97, 0.00, 95.91, Car, , 2, 75.00
1883.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.59, 1802.00, 0.43, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1800_1, 81.00, 1800_1, 0, 223.65, 1.15, 0.00, 66.83, Car, , 1, 49.00
1886.00, KBJ_to_CMB_001_4, 57.78, -0.60, 17.12, 1813.00, 0.41, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1800_11, 73.00, 1800_11, 0, 223.65, 1.05, 0.00, 57.96, Car, , 1, 43.00
1888.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.32, 1756.00, 0.64, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_161, 132.00, 1500_161, 0, 388.81, 1.04, 0.00, 106.78, Car, , 2, 91.00
1888.00, KBJ_to_CMB_001_4, 57.78, -0.60, 16.84, 1820.00, 0.00, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1800_16, 68.00, 1800_16, 0, 223.65, 1.03, 0.00, 51.99, Car, , 1, 37.00
1891.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.97, 1763.00, 1.54, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1500_167, 128.00, 1500_167, 0, 388.81, 0.93, 0.00, 99.99, Car, , 3, 82.00
1894.00, KBJ_to_CMB_002_3, 146.55, -1.20, 12.13, 1828.00, 0.10, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1800_22, 66.00, 1800_22, 0, 391.01, 0.81, 0.00, 34.05, Motor_Cycle, , 1, 17.00
1895.00, KBJ_to_CMB_001_4, 57.78, -0.60, 16.03, 1850.00, 0.56, P_to_KBJ_2, 5.40, 0.00, 0.00, tripinfo_1800_39, 45.00, 1800_39, 0, 222.55, 1.03, 0.00, 29.12, Van, , 1, 12.00
1896.00, KBJ_to_CMB_002_3, 146.55, 0.90, 15.33, 1804.00, 0.37, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1800_4, 92.00, 1800_4, 0, 390.46, 0.94, 0.00, 63.98, 3_Wheeler, , 1, 49.00
1900.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.36, 1824.00, 0.88, P_to_KBJ_2, 5.40, 0.00, 0.00, tripinfo_1800_19, 76.00, 1800_19, 0, 387.71, 1.01, 0.00, 49.86, Van, , 1, 34.00
1901.00, KBJ_to_CMB_001_4, 57.78, 0.00, 16.01, 1878.00, 0.06, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1800_57, 23.00, 1800_57, 0, 225.30, 1.16, 0.00, 8.22, 3_Wheeler, , 0, 0.00
1903.00, KBJ_to_CMB_002_3, 146.55, -0.60, 15.22, 1833.00, 0.08, P_to_KBJ_2, 4.30, 0.00, 0.00, tripinfo_1800_27, 70.00, 1800_27, 0, 388.81, 0.95, 0.00, 41.80, Car, , 1, 27.00
1904.00, KBJ_to_CMB_002_3, 146.55, 0.00, 16.33, 1837.00, 0.55, P_to_KBJ_2, 2.65, 0.00, 0.00, tripinfo_1800_29, 67.00, 1800_29, 0, 390.46, 1.04, 0.00, 41.47, 3_Wheeler, , 1, 22.00
1910.00, KBJ_to_CMB_001_4, 57.78, 0.00, 17.84, 1890.00, 0.74, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1800_64, 20.00, 1800_64, 0, 225.85, 1.09, 0.00, 4.99, Motor_Cycle, , 0, 0.00
1911.00, KBJ_to_CMB_002_3, 146.55, 0.00, 15.02, 1876.00, 0.33, P_to_KBJ_2, 2.10, 0.00, 0.00, tripinfo_1800_55, 35.00, 1800_55, 0, 391.01, 0.91, 0.00, 5.75, Motor_Cycle, , 0, 0.00
1921.00, KB_to_MRT_001_2, 44.82, 0.00, 14.33, 1759.00, 0.96, CMB_to_KBJ_003_3, 2.65, 0.00, 0.00, tripinfo_1500_162, 162.00, 1500_162, 0, 301.17, 0.91, 0.00, 141.75, 3_Wheeler, , 1, 129.00
1921.00, KBJ_to_CMB_001_4, 57.78, 0.00, 15.30, 1782.00, 0.83, MRT_to_KB_001.37_4, 2.10, 0.00, 0.00, tripinfo_1500_176, 139.00, 1500_176, 0, 134.83, 0.97, 0.00, 129.95, Motor_Cycle, , 1, 121.00
1922.00, KBJ_to_CMB_001_3, 57.78, 0.00, 14.90, 1781.00, 0.14, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_1500_175, 141.00, 1500_175, 0, 134.28, 0.95, 0.00, 131.38, 3_Wheeler, , 1, 121.00
1922.00, KB_to_MRT_001_2, 44.82, 1.05, 16.99, 1801.00, 0.03, CMB_to_KBJ_003_2, 2.10, 0.00, 0.00, tripinfo_1800_0, 121.00, 1800_0, 0, 301.72, 1.13, 0.00, 104.78, Motor_Cycle, , 1, 86.00
1923.00, KBJ_to_CMB_001_4, 57.78, -0.50, 15.96, 1792.00, 1.34, MRT_to_KB_001.37_3, 2.65, 0.00, 0.00, tripinfo_1500_181, 131.00, 1500_181, 0, 134.28, 0.96, 0.00, 121.77, 3_Wheeler, , 1, 112.00
1923.00, KBJ_to_CMB_001_2, 57.78, -0.70, 14.46, 1806.00, 0.24, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_6, 117.00, 1800_6, 0, 231.99, 0.90, 0.00, 99.42, Car, , 1, 91.00
1924.00, KB_to_MRT_001_2, 44.82, -0.45, 16.56, 1812.00, 0.47, CMB_to_KBJ_003_3, 4.30, 0.00, 0.00, tripinfo_1800_9, 112.00, 1800_9, 0, 299.52, 1.04, 0.00, 94.29, Car, , 1, 81.00
1926.00, KB_to_MRT_001_2, 44.82, -0.45, 14.61, 1912.00, 0.35, CMB_to_KBJ_001_3, 4.30, 0.00, 0.00, tripinfo_1800_79, 14.00, 1800_79, 0, 105.79, 0.92, 0.00, 6.35, Car, , 0, 0.00
1927.00, KBJ_to_CMB_001_3, 57.78, 0.45, 17.21, 1803.00, 0.20, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_2, 124.00, 1800_2, 0, 132.63, 1.05, 0.00, 114.93, Car, , 1, 104.00
1927.00, KBJ_to_CMB_001_2, 57.78, -0.00, 15.95, 1813.00, 0.05, MRT_to_KB_003_1, 2.65, 0.00, 0.00, tripinfo_1800_12, 114.00, 1800_12, 0, 233.64, 1.19, 0.00, 99.12, 3_Wheeler, , 1, 85.00
1928.00, KBJ_to_P_1, 128.65, 0.75, 12.87, 1713.00, 0.28, CMB_to_KBJ_002_1, 2.65, 0.00, 0.00, tripinfo_1500_132, 215.00, 1500_132, 0, 215.61, 0.97, 0.00, 198.50, 3_Wheeler, , 1, 185.00
1928.00, KBJ_to_CMB_001_2, 57.78, 0.30, 16.02, 1830.00, 0.25, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1800_25, 98.00, 1800_25, 0, 134.83, 1.00, 0.00, 88.80, Motor_Cycle, , 1, 77.00
1929.00, KB_to_MRT_002_3, 130.27, 0.55, 17.87, 1784.00, 0.92, CMB_to_KBJ_001_4, 4.30, 0.00, 0.00, tripinfo_1500_177, 145.00, 1500_177, 0, 249.84, 1.09, 0.00, 130.34, Car, , 1, 121.00
1930.00, KBJ_to_P_2, 128.65, -0.40, 12.69, 1745.00, 0.55, CMB_to_KBJ_002_1, 2.10, 0.00, 0.00, tripinfo_1500_152, 185.00, 1500_152, 0, 216.16, 1.02, 0.00, 169.19, Motor_Cycle, , 1, 157.00
1930.00, KB_to_MRT_002_1, 130.27, -0.65, 19.10, 1754.00, 0.57, CMB_to_KBJ_001_2, 5.40, 0.00, 0.00, tripinfo_1500_159, 176.00, 1500_159, 0, 248.74, 1.16, 0.00, 162.12, Van, , 1, 151.00
1931.00, KBJ_to_P_1, 128.65, 0.15, 14.24, 1752.00, 0.90, CMB_to_KBJ_002_1, 2.10, 0.00, 0.00, tripinfo_1500_158, 179.00, 1500_158, 0, 216.16, 1.03, 0.00, 163.41, Motor_Cycle, , 1, 149.00
1931.00, KBJ_to_CMB_002_1, 146.55, -1.30, 17.37, 1786.00, 0.74, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1500_178, 145.00, 1500_178, 0, 348.78, 1.05, 0.00, 123.48, Motor_Cycle, , 1, 114.00
1931.00, KBJ_to_CMB_001_3, 57.78, 0.05, 18.75, 1825.00, 0.35, MRT_to_KB_001.37_3, 2.10, 0.00, 0.00, tripinfo_1800_20, 106.00, 1800_20, 0, 134.83, 1.31, 0.00, 99.09, Motor_Cycle, , 1, 86.00
1931.00, KB_to_MRT_002_3, 130.27, 0.55, 17.03, 1868.00, 0.62, CMB_to_KBJ_002_2, 4.30, 0.00, 0.00, tripinfo_1800_51, 63.00, 1800_51, 0, 292.96, 1.06, 0.00, 45.40, Car, , 3, 25.00
1933.00, KBJ_to_CMB_002_2, 146.55, 0.05, 18.48, 1789.00, 0.10, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1500_179, 144.00, 1500_179, 0, 348.78, 1.12, 0.00, 123.30, Motor_Cycle, , 1, 111.00
1933.00, KBJ_to_CMB_001_3, 57.78, -0.45, 16.61, 1818.00, 0.43, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_13, 115.00, 1800_13, 0, 231.99, 1.00, 0.00, 98.65, Car, , 1, 85.00
1934.00, KBJ_to_P_1, 128.65, 1.10, 9.99, 1764.00, 0.41, CMB_to_KBJ_003_1, 2.10, 0.00, 0.00, tripinfo_1500_169, 170.00, 1500_169, 0, 366.77, 0.83, 0.00, 139.96, Motor_Cycle, , 1, 128.00
1934.00, KBJ_to_CMB_002_1, 146.55, 0.30, 13.14, 1780.00, 0.39, MRT_to_KB_001.37_2, 2.10, 0.00, 0.00, tripinfo_1500_174, 154.00, 1500_174, 0, 299.99, 0.87, 0.00, 131.80, Motor_Cycle, , 1, 123.00
1934.00, KBJ_to_CMB_001_3, 57.78, -0.45, 17.02, 1831.00, 0.69, MRT_to_KB_003_2, 4.30, 0.00, 0.00, tripinfo_1800_26, 103.00, 1800_26, 0, 231.99, 1.05, 0.00, 87.84, Car, , 1, 75.00
1934.00, KBJ_to_P_1, 128.65, 0.00, 12.45, 1839.00, 0.57, CMB_to_KBJ_001_1, 2.10, 0.00, 0.00, tripinfo_1800_30, 95.00, 1800_30, 0, 173.04, 1.00, 0.00, 81.77, Motor_Cycle, , 1, 71.00
1935.00, KBJ_to_CMB_002_3, 146.55, -0.20, 15.45, 1791.00, 0.54, MRT_to_KB_001_2, 4.30, 0.00, 0.00, tripinfo_1500_180, 144.00, 1500_180, 0, 346.58, 0.96, 0.00, 120.92, Car, , 1, 110.00
1935.00, KBJ_to_CMB_002_2, 146.55, -0.45, 16.55, 1796.00, 0.81, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_1500_184, 139.00, 1500_184, 0, 345.48, 1.01, 0.00, 116.95, Van, , 1, 105.00
1935.00, KB_to_MRT_002_3, 130.27, -0.52, 13.78, 1845.00, 0.76, CMB_to_KBJ_003_2, 6.35, 0.00, 0.00, tripinfo_1800_34, 90.00, 1800_34, 0, 441.52, 0.96, 0.00, 57.89, Goods_Vehicle, , 1, 46.00
1936.00, KBJ_to_CMB_002_1, 146.55, -0.70, 14.64, 1819.00, 0.31, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_14, 117.00, 1800_14, 0, 297.79, 0.90, 0.00, 96.02, Car, , 1, 88.00
1936.00, KBJ_to_CMB_001_2, 57.78, -0.70, 13.69, 1846.00, 0.99, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_36, 90.00, 1800_36, 0, 231.99, 0.98, 0.00, 73.78, Car, , 1, 61.00
1937.00, KBJ_to_CMB_001_4, 57.78, -0.60, 16.10, 1822.00, 0.62, MRT_to_KB_003_2, 5.40, 0.00, 0.00, tripinfo_1800_17, 115.00, 1800_17, 0, 230.89, 0.98, 0.00, 98.26, Van, , 1, 82.00
1937.00, KBJ_to_P_1, 128.65, 0.50, 13.95, 1854.00, 0.77, CMB_to_KBJ_001_1, 5.40, 0.00, 0.00, tripinfo_1800_41, 83.00, 1800_41, 0, 169.74, 1.04, 0.00, 69.98, Van, , 1, 58.00
1938.00, KBJ_to_CMB_002_3, 146.55, -0.60, 14.21, 1797.00, 1.00, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1500_185, 141.00, 1500_185, 0, 297.79, 0.91, 0.00, 119.81, Car, , 1, 109.00
1938.00, KBJ_to_CMB_001_4, 57.78, -0.60, 15.72, 1925.00, 76.98, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_38, 13.00, 1800_38, 0, 132.63, 0.95, 0.00, 3.73, Car, , 0, 0.00
1939.00, KBJ_to_CMB_002_3, 146.55, 0.10, 15.86, 1795.00, 0.64, MRT_to_KB_001_3, 2.65, 0.00, 0.00, tripinfo_1500_183, 144.00, 1500_183, 0, 348.23, 1.04, 0.00, 121.98, 3_Wheeler, , 1, 109.00
1940.00, KBJ_to_CMB_002_2, 146.55, -0.45, 15.13, 1804.00, 0.69, MRT_to_KB_001_2, 5.40, 0.00, 0.00, tripinfo_1800_3, 136.00, 1800_3, 0, 345.48, 0.92, 0.00, 111.12, Van, , 1, 100.00
1940.00, KBJ_to_CMB_002_1, 146.55, 0.30, 18.81, 1830.00, 0.58, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_23, 110.00, 1800_23, 0, 399.35, 1.15, 0.00, 87.11, Motor_Cycle, , 1, 75.00
1940.00, KBJ_to_P_1, 128.65, -0.70, 12.07, 1862.00, 0.29, CMB_to_KBJ_003_1, 4.30, 0.00, 0.00, tripinfo_1800_48, 78.00, 1800_48, 0, 364.57, 0.89, 0.00, 49.54, Car, , 1, 36.00
1941.00, 30093400_1, 127.33, -0.55, 8.50, 1756.00, 0.83, CMB_to_KBJ_003_2, 4.30, 0.00, 0.00, tripinfo_1500_160, 185.00, 1500_160, 0, 435.79, 1.06, 0.00, 151.53, Car, , 1, 136.00
1941.00, KBJ_to_CMB_002_3, 146.55, -0.60, 17.20, 1804.00, 0.36, MRT_to_KB_001.37_4, 4.30, 0.00, 0.00, tripinfo_1800_5, 137.00, 1800_5, 0, 297.79, 1.05, 0.00, 118.59, Car, , 1, 105.00
1941.00, KBJ_to_CMB_002_2, 146.55, 0.05, 16.22, 1814.00, 1.50, MRT_to_KB_001_3, 2.10, 0.00, 0.00, tripinfo_1800_10, 127.00, 1800_10, 0, 348.78, 1.02, 0.00, 104.97, Motor_Cycle, , 1, 92.00
1942.00, KBJ_to_CMB_002_3, 146.55, -0.60, 16.41, 1807.00, 0.72, MRT_to_KB_001_3, 4.30, 0.00, 0.00, tripinfo_1800_7, 135.00, 1800_7, 0, 346.58, 1.04, 0.00, 113.52, Car, , 1, 99.00
1943.00, 30093400_1, 127.33, -0.05, 8.54, 1777.00, 0.75, CMB_to_KBJ_001_2, 2.65, 0.00, 0.00, tripinfo_1500_173, 166.00, 1500_173, 0, 243.71, 1.07, 0.00, 143.09, 3_Wheeler, , 1, 130.00
1943.00, KBJ_to_CMB_002_1, 146.55, -0.70, 13.24, 1822.00, 0.37, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_18, 121.00, 1800_18, 0, 397.15, 0.79, 0.00, 88.59, Car, , 1, 77.00
1944.00, KBJ_to_CMB_002_3, 146.55, -0.20, 17.26, 1820.00, 0.54, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_15, 124.00, 1800_15, 0, 399.35, 1.06, 0.00, 98.76, Motor_Cycle, , 1, 83.00
1944.00, KBJ_to_CMB_001_2, 57.78, 0.30, 6.61, 1857.00, 0.59, MRT_to_KB_003_1, 2.10, 0.00, 0.00, tripinfo_1800_43, 87.00, 1800_43, 0, 234.19, 0.95, 0.00, 70.16, Motor_Cycle, , 1, 49.00
1945.00, 30093400_1, 127.33, -0.42, 8.77, 1793.00, 0.95, CMB_to_KBJ_002_2, 6.35, 0.00, 0.00, tripinfo_1500_182, 152.00, 1500_182, 0, 283.13, 1.06, 0.00, 124.54, Goods_Vehicle, , 1, 112.00
1945.00, KBJ_to_CMB_002_1, 146.55, -0.57, 13.85, 1841.00, 1.48, MRT_to_KB_001.37_2, 6.35, 0.00, 0.00, tripinfo_1800_32, 104.00, 1800_32, 0, 295.74, 1.05, 0.00, 82.52, Goods_Vehicle, , 1, 73.00
1946.00, KBJ_to_CMB_002_3, 146.55, -0.20, 13.99, 1826.00, 0.56, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1800_21, 120.00, 1800_21, 0, 348.78, 0.92, 0.00, 95.58, Motor_Cycle, , 1, 84.00
1946.00, KBJ_to_CMB_002_2, 146.55, 0.05, 15.88, 1840.00, 0.79, MRT_to_KB_001_2, 2.10, 0.00, 0.00, tripinfo_1800_31, 106.00, 1800_31, 0, 348.78, 0.97, 0.00, 83.18, Motor_Cycle, , 2, 71.00
1947.00, KBJ_to_CMB_002_1, 146.55, -0.70, 15.59, 1846.00, 0.95, MRT_to_KB_001.37_2, 4.30, 0.00, 0.00, tripinfo_1800_37, 101.00, 1800_37, 0, 297.79, 0.96, 0.00, 81.04, Car, , 1, 72.00
1947.00, KBJ_to_CMB_001_3, 57.78, 0.45, 14.11, 1881.00, 0.05, MRT_to_KB_003_2, 2.65, 0.00, 0.00, tripinfo_1800_59, 66.00, 1800_59, 0, 233.64, 0.95, 0.00, 48.68, 3_Wheeler, , 1, 34.00
1948.00, KBJ_to_P_2, 128.65, -0.30, 13.54, 1907.00, 0.35, CMB_to_KBJ_002_1, 2.10, 0.00, 0.00, tripinfo_1800_75, 41.00, 1800_75, 0, 216.16, 1.02, 0.00, 25.24, Motor_Cycle, , 1, 4.00
1949.00, KBJ_to_CMB_001_3, 57.78, 0.45, 16.00, 1895.00, 0.38, MRT_to_KB_003_1, 4.30, 0.00, 0.00, tripinfo_1800_67, 54.00, 1800_67, 0, 231.99, 0.97, 0.00, 37.21, Car, , 1, 22.00
