data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
4500.0, :J37_0_0,6.21,6.21,48.0,11332,static_vehicle_data
4500.0, :J37_0_1,9.86,9.86,21.0,11332,static_vehicle_data
4500.0, CMB_to_KBJ_001_1,28.46,20.26,134.0,11332,static_vehicle_data
4500.0, CMB_to_KBJ_001_2,31.96,20.56,114.0,11332,static_vehicle_data
4500.0, CMB_to_KBJ_001_3,29.5,23.2,99.0,11332,static_vehicle_data
4500.0, CMB_to_KBJ_001_4,16.06,16.06,89.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001_3,4.32,4.32,10.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001.37_2,42.46,32.51,82.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001.37_3,42.61,36.76,83.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001.37_4,41.16,32.81,84.0,11332,static_vehicle_data
4500.0, MRT_to_KB_001.37_5,3.0,3.0,2.0,11332,static_vehicle_data
4500.0, P_to_KBJ_1,5.2,5.2,15.0,11332,static_vehicle_data
4500.0, P_to_KBJ_2,130.04,101.44,11.0,11332,static_vehicle_data
0.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
300.0, CMB_to_KBJ_001_1,6.35,6.35,15.0,49143,static_vehicle_data
300.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,static_vehicle_data
300.0, MRT_to_KB_001.37_5,18.3,18.3,101.0,49143,static_vehicle_data
300.0, P_to_KBJ_1,5.2,5.2,46.0,49143,static_vehicle_data
300.0, P_to_KBJ_2,23.91,23.91,40.0,49143,static_vehicle_data
600.0, CMB_to_KBJ_001_2,8.7,8.7,31.0,49143,static_vehicle_data
600.0, CMB_to_KBJ_001_3,5.2,5.2,25.0,49143,static_vehicle_data
600.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,static_vehicle_data
600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
600.0, MRT_to_KB_001.37_2,7.25,7.25,8.0,49143,static_vehicle_data
600.0, P_to_KBJ_2,10.9,10.9,106.0,49143,static_vehicle_data
900.0, :J1_0_2,12.05,12.05,4.0,49143,static_vehicle_data
900.0, CMB_to_KBJ_001_1,6.35,6.35,74.0,49143,static_vehicle_data
900.0, CMB_to_KBJ_001_2,30.66,24.95,101.0,49143,static_vehicle_data
900.0, CMB_to_KBJ_001_3,3.55,3.55,95.0,49143,static_vehicle_data
900.0, CMB_to_KBJ_001_4,3.0,3.0,43.0,49143,static_vehicle_data
900.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
900.0, MRT_to_KB_001.37_2,35.47,32.96,70.0,49143,static_vehicle_data
900.0, MRT_to_KB_001.37_3,43.11,32.86,64.0,49143,static_vehicle_data
900.0, MRT_to_KB_001.37_4,44.96,33.56,61.0,49143,static_vehicle_data
900.0, P_to_KBJ_1,5.21,5.21,1.0,49143,static_vehicle_data
1200.0, :J1_0_1,24.75,15.09,48.0,49143,static_vehicle_data
1200.0, :J1_0_2,21.8,10.99,38.0,49143,static_vehicle_data
1200.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001_3,3.17,3.17,2.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_2,43.66,34.46,83.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_3,45.26,37.06,98.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_4,45.06,32.66,87.0,49143,static_vehicle_data
1200.0, MRT_to_KB_001.37_5,5.2,5.2,60.0,49143,static_vehicle_data
1200.0, P_to_KBJ_1,6.3,6.3,45.0,49143,static_vehicle_data
1500.0, MRT_to_KB_001.37_1,0.0,15.16,0.0,49143,static_vehicle_data
1500.0, MRT_to_KB_001.37_5,15.45,15.45,128.0,49143,static_vehicle_data
1500.0, P_to_KBJ_1,9.25,9.25,101.0,49143,static_vehicle_data
1500.0, P_to_KBJ_2,9.3,9.3,47.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_1,14.55,14.55,76.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_2,17.2,17.2,40.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_3,5.2,5.2,21.0,49143,static_vehicle_data
1800.0, CMB_to_KBJ_001_4,5.2,5.2,10.0,49143,static_vehicle_data
1800.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001.37_2,3.0,3.0,12.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001.37_3,6.41,12.43,12.0,49143,static_vehicle_data
1800.0, MRT_to_KB_001.37_4,8.7,8.7,9.0,49143,static_vehicle_data
1800.0, P_to_KBJ_2,63.51,63.51,104.0,49143,static_vehicle_data
2100.0, :J1_0_1,4.39,4.39,15.0,49143,static_vehicle_data
2100.0, :J1_0_2,27.19,16.09,26.0,49143,static_vehicle_data
2100.0, :J37_0_0,3.36,3.36,47.0,49143,static_vehicle_data
