tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime,random_seed,scenario
1233.0, KBJ_to_CMB_001_2,57.78,1.7,10.74,1218.0,28.0, MRT_to_KB_001.37_2,4.3,0.0,0.0, tripinfo_900_136,15.0, 900_136,0,132.63,1.02,0.0,6.54, Car, ,0,0.0,11332,static_vehicle_data
1234.0, 30093400_1,127.33,0.0,7.41,1093.0,0.01, CMB_to_KBJ_003_2,2.1,0.0,0.0, tripinfo_900_90,141.0, 900_90,0,437.99,0.99,0.0,105.21, Motor_Cycle, ,1,83.0,11332,static_vehicle_data
1235.0, 30093400_1,127.33,-0.05,8.59,1110.0,0.9, CMB_to_KBJ_003_2,2.65,0.0,0.0, tripinfo_900_97,125.0, 900_97,0,437.44,1.06,0.0,91.14, 3_Wheeler, ,1,68.0,11332,static_vehicle_data
1239.0, KBJ_to_CMB_002_3,146.55,0.0,17.29,1218.0,25.24, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_900_137,21.0, 900_137,0,299.99,1.12,0.0,4.3, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1240.0, KBJ_to_P_1,128.65,0.0,13.32,906.0,0.0, CMB_to_KBJ_003_1,12.1,0.0,0.0, tripinfo_bus_255:0.3,334.0, bus_255:0.3,0,356.77,1.0,83.0,226.6, bus, ,1,191.0,11332,static_vehicle_data
1240.0, KBJ_to_CMB_002_2,146.55,-1.05,11.05,1111.0,0.25, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_900_99,129.0, 900_99,0,299.99,1.01,0.0,110.12, Motor_Cycle, ,1,84.0,11332,static_vehicle_data
1244.0, KBJ_to_CMB_002_2,146.55,0.75,10.95,1109.0,0.21, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_900_95,135.0, 900_95,0,346.58,1.07,0.0,114.2, Car, ,1,81.0,11332,static_vehicle_data
1246.0, KBJ_to_CMB_002_3,146.55,-0.6,10.73,1206.0,0.57, MRT_to_KB_003_1,5.4,0.0,0.0, tripinfo_1200_0,40.0, 1200_0,0,396.05,0.86,0.0,10.07, Van, ,0,0.0,11332,static_vehicle_data
1247.0, KBJ_to_CMB_001_4,57.78,-0.6,16.57,1234.0,0.81, MRT_to_KB_001.37_4,4.3,0.0,0.0, tripinfo_1200_8,13.0, 1200_8,0,132.63,1.02,0.0,3.67, Car, ,0,0.0,11332,static_vehicle_data
1248.0, KBJ_to_CMB_002_2,146.55,1.25,13.42,1187.0,0.54, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_900_132,61.0, 900_132,0,399.35,0.99,0.0,34.28, Motor_Cycle, ,1,9.0,11332,static_vehicle_data
1248.0, KBJ_to_CMB_002_3,146.55,0.9,12.49,1189.0,0.21, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_900_134,59.0, 900_134,0,398.8,0.97,0.0,31.82, 3_Wheeler, ,1,7.0,11332,static_vehicle_data
1249.0, KBJ_to_CMB_002_3,146.55,0.0,12.38,1215.0,25.91, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_900_135,34.0, 900_135,0,299.99,0.81,0.0,10.58, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1252.0, KB_to_MRT_002_1,130.27,0.0,13.41,1080.0,0.0, CMB_to_KBJ_003_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:1.9,172.0, bus_100/101/400/412/418/428/430/433:1.9,0,435.77,1.0,52.0,93.24, bus, ,2,45.0,11332,static_vehicle_data
1252.0, KBJ_to_CMB_001_2,57.78,0.0,16.37,1238.0,0.71, MRT_to_KB_001.37_2,2.65,0.0,0.0, tripinfo_1200_13,14.0, 1200_13,0,134.28,1.02,0.0,4.59, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1254.0, KBJ_to_CMB_002_2,146.55,-1.05,12.23,1218.0,2.45, MRT_to_KB_001.37_3,2.1,0.0,0.0, tripinfo_1200_2,36.0, 1200_2,0,299.99,0.85,0.0,14.05, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1255.0, KBJ_to_CMB_002_3,146.55,-1.6,16.02,1232.0,1.47, MRT_to_KB_001.37_3,4.3,0.0,0.0, tripinfo_1200_7,23.0, 1200_7,0,297.79,0.98,0.0,3.7, Car, ,0,0.0,11332,static_vehicle_data
1256.0, KBJ_to_CMB_002_3,146.55,-1.2,15.69,1227.0,0.92, MRT_to_KB_001_3,2.1,0.0,0.0, tripinfo_1200_6,29.0, 1200_6,0,348.78,1.02,0.0,7.33, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1256.0, KBJ_to_CMB_001_3,57.78,0.0,15.88,1242.0,0.22, MRT_to_KB_001.37_3,2.65,0.0,0.0, tripinfo_1200_17,14.0, 1200_17,0,134.28,1.04,0.0,4.63, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1256.0, KB_to_MRT_001_2,44.82,-0.45,14.85,1245.0,0.02, CMB_to_KBJ_001_3,4.3,0.0,0.0, tripinfo_1200_19,11.0, 1200_19,0,105.79,0.94,0.0,3.58, Car, ,0,0.0,11332,static_vehicle_data
1260.0, KBJ_to_CMB_001_2,57.78,0.0,14.57,1239.0,0.73, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_15,21.0, 1200_15,0,234.19,0.94,0.0,3.89, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1263.0, KBJ_to_CMB_002_2,146.55,-0.32,9.82,1118.0,0.17, MRT_to_KB_001.37_2,6.35,0.0,0.0, tripinfo_900_103,145.0, 900_103,0,295.74,0.95,0.0,123.29, Goods_Vehicle, ,3,94.0,11332,static_vehicle_data
1263.0, KBJ_to_CMB_002_1,146.55,-0.1,6.28,1081.0,1.0, MRT_to_KB_001_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:0.9,182.0, bus_100/101/400/412/418/428/430/433:0.9,0,338.78,1.0,111.0,49.22, bus, ,2,2.0,11332,static_vehicle_data
1264.0, KBJ_to_CMB_002_3,146.55,-1.4,12.56,1225.0,0.93, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_1200_5,39.0, 1200_5,0,348.78,0.96,0.0,15.77, Motor_Cycle, ,1,5.0,11332,static_vehicle_data
1264.0, KBJ_to_CMB_001_4,57.78,0.0,16.12,1252.0,0.73, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_1200_27,12.0, 1200_27,0,134.83,1.05,0.0,3.63, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1266.0, KBJ_to_CMB_002_1,146.55,-0.57,13.87,1236.0,0.93, MRT_to_KB_001_2,6.35,0.0,0.0, tripinfo_1200_11,30.0, 1200_11,0,344.53,0.96,0.0,4.55, Goods_Vehicle, ,0,0.0,11332,static_vehicle_data
1269.0, KBJ_to_CMB_002_2,146.55,-0.45,14.71,1235.0,0.55, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_1200_10,34.0, 1200_10,0,397.15,0.9,0.0,4.96, Car, ,0,0.0,11332,static_vehicle_data
1272.0, KB_to_MRT_002_1,130.27,-0.65,16.52,1250.0,0.9, CMB_to_KBJ_002_2,4.3,0.0,0.0, tripinfo_1200_25,22.0, 1200_25,0,292.96,1.02,0.0,4.09, Car, ,0,0.0,11332,static_vehicle_data
1273.0, KBJ_to_CMB_002_2,146.55,-0.45,14.02,1239.0,0.75, MRT_to_KB_003_2,4.3,0.0,0.0, tripinfo_1200_14,34.0, 1200_14,0,397.15,0.85,0.0,3.62, Car, ,0,0.0,11332,static_vehicle_data
1274.0, 30093400_1,127.33,0.0,6.79,1241.0,0.68, CMB_to_KBJ_001_2,2.65,0.0,0.0, tripinfo_1200_16,33.0, 1200_16,0,243.71,0.87,0.0,5.98, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1274.0, KBJ_to_CMB_002_1,146.55,-0.7,16.04,1247.0,1.14, MRT_to_KB_001_2,5.4,0.0,0.0, tripinfo_1200_21,27.0, 1200_21,0,345.48,0.97,0.0,4.15, Van, ,0,0.0,11332,static_vehicle_data
1275.0, KBJ_to_CMB_002_2,146.55,-0.45,16.14,1247.0,0.99, MRT_to_KB_001_3,4.3,0.0,0.0, tripinfo_1200_22,28.0, 1200_22,0,346.58,0.99,0.0,5.11, Car, ,0,0.0,11332,static_vehicle_data
1276.0, KBJ_to_CMB_002_1,146.55,-0.7,16.66,1250.0,1.8, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_1200_24,26.0, 1200_24,0,346.58,1.02,0.0,3.8, Car, ,0,0.0,11332,static_vehicle_data
1277.0, KBJ_to_CMB_002_1,146.55,1.1,17.01,1246.0,0.5, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_20,31.0, 1200_20,0,399.35,1.05,0.0,6.32, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1280.0, 30093400_1,127.33,1.15,6.76,1242.0,0.07, CMB_to_KBJ_002_2,2.1,0.0,0.0, tripinfo_1200_18,38.0, 1200_18,0,287.38,0.84,0.0,7.2, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1280.0, KBJ_to_CMB_001_2,57.78,0.0,16.22,1261.0,0.51, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_33,19.0, 1200_33,0,234.19,1.02,0.0,3.35, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1281.0, KBJ_to_CMB_002_2,146.55,-0.45,13.06,1250.0,3.69, MRT_to_KB_001_3,5.4,0.0,0.0, tripinfo_1200_23,31.0, 1200_23,0,345.48,0.81,0.0,3.76, Van, ,0,0.0,11332,static_vehicle_data
1282.0, KBJ_to_CMB_002_1,146.55,0.5,17.13,1257.0,0.89, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_1200_32,25.0, 1200_32,0,346.58,1.07,0.0,4.2, Car, ,0,0.0,11332,static_vehicle_data
1283.0, KBJ_to_CMB_002_3,146.55,0.0,14.9,1258.0,2.03, MRT_to_KB_001.37_4,2.65,0.0,0.0, tripinfo_1200_31,25.0, 1200_31,0,299.44,0.94,0.0,4.95, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1284.0, KBJ_to_CMB_001_3,57.78,0.0,15.99,1271.0,2.22, MRT_to_KB_001.37_3,2.1,0.0,0.0, tripinfo_1200_35,13.0, 1200_35,0,134.83,0.99,0.0,3.42, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1285.0, KBJ_to_CMB_001_4,57.78,-0.6,17.5,1273.0,0.28, MRT_to_KB_001.37_4,4.3,0.0,0.0, tripinfo_1200_38,12.0, 1200_38,0,132.63,1.09,0.0,3.6, Car, ,0,0.0,11332,static_vehicle_data
1286.0, KBJ_to_CMB_001_3,57.78,-0.25,16.1,1264.0,0.57, MRT_to_KB_003_2,2.65,0.0,0.0, tripinfo_1200_34,22.0, 1200_34,0,233.64,1.01,0.0,5.36, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1287.0, KBJ_to_CMB_002_2,146.55,-0.45,15.37,1255.0,0.52, MRT_to_KB_003_1,5.4,0.0,0.0, tripinfo_1200_30,32.0, 1200_30,0,396.05,0.95,0.0,4.4, Van, ,0,0.0,11332,static_vehicle_data
1295.0, KBJ_to_CMB_002_1,146.55,-0.7,17.81,1274.0,0.21, MRT_to_KB_001.37_2,4.3,0.0,0.0, tripinfo_1200_39,21.0, 1200_39,0,297.79,1.12,0.0,4.31, Car, ,0,0.0,11332,static_vehicle_data
1297.0, KBJ_to_CMB_002_1,146.55,0.5,19.35,1270.0,0.34, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_1200_36,27.0, 1200_36,0,346.58,1.17,0.0,7.29, Car, ,0,0.0,11332,static_vehicle_data
1301.0, KBJ_to_CMB_002_3,146.55,0.0,14.72,1276.0,0.46, MRT_to_KB_001.37_4,2.65,0.0,0.0, tripinfo_1200_41,25.0, 1200_41,0,299.44,0.94,0.0,4.83, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1302.0, KBJ_to_CMB_002_1,146.55,0.5,17.67,1277.0,0.61, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_1200_42,25.0, 1200_42,0,346.58,1.09,0.0,4.34, Car, ,0,0.0,11332,static_vehicle_data
1309.0, KBJ_to_CMB_002_1,146.55,0.0,17.42,1287.0,0.41, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_1200_47,22.0, 1200_47,0,299.99,1.09,0.0,4.23, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1310.0, KBJ_to_CMB_002_1,146.55,1.1,17.27,1285.0,1.01, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_1200_44,25.0, 1200_44,0,348.78,1.12,0.0,4.82, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1312.0, KBJ_to_CMB_002_2,146.55,0.15,13.68,1278.0,0.63, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_43,34.0, 1200_43,0,399.35,0.9,0.0,4.58, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1314.0, KBJ_to_CMB_002_2,146.55,-0.45,18.92,1286.0,0.87, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_1200_45,28.0, 1200_45,0,397.15,1.15,0.0,4.89, Car, ,0,0.0,11332,static_vehicle_data
1317.0, KB_to_MRT_002_1,130.27,0.0,12.9,1200.0,0.0, CMB_to_KBJ_003_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:1.10,117.0, bus_100/101/400/412/418/428/430/433:1.10,0,435.77,1.0,60.0,30.77, bus, ,0,0.0,11332,static_vehicle_data
1318.0, KB_to_MRT_001_1,44.82,-0.65,16.25,1139.0,0.56, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_900_108,179.0, 900_108,0,191.89,1.1,0.0,165.74, Car, ,1,155.0,11332,static_vehicle_data
1318.0, KBJ_to_CMB_002_2,146.55,1.15,12.88,1291.0,0.59, MRT_to_KB_001.37_4,2.65,0.0,0.0, tripinfo_1200_48,27.0, 1200_48,0,299.44,0.83,0.0,4.24, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1320.0, KB_to_MRT_001_2,44.82,-0.45,15.69,1161.0,0.88, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_900_120,159.0, 900_120,0,191.89,1.09,0.0,145.81, Car, ,1,135.0,11332,static_vehicle_data
1328.0, KBJ_to_P_2,128.65,-0.7,11.36,1128.0,0.65, MRT_to_KB_001_4,4.3,0.0,0.0, tripinfo_900_106,200.0, 900_106,0,247.61,0.83,0.0,177.82, Car, ,1,168.0,11332,static_vehicle_data
1329.0, KB_to_MRT_001_1,44.82,0.0,12.33,1308.0,0.35, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_1200_60,21.0, 1200_60,0,194.09,0.96,0.0,6.21, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1330.0, KBJ_to_P_2,128.65,-0.7,14.04,1220.0,0.05, MRT_to_KB_001_4,4.3,0.0,0.0, tripinfo_1200_4,110.0, 1200_4,0,247.61,1.03,0.0,91.66, Car, ,1,79.0,11332,static_vehicle_data
1334.0, KB_to_MRT_002_2,130.27,-0.45,17.83,1187.0,0.82, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_900_131,147.0, 900_131,0,335.94,1.08,0.0,125.3, Car, ,2,111.0,11332,static_vehicle_data
1337.0, 30093400_1,127.33,-1.15,9.1,1198.0,0.98, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_900_138,139.0, 900_138,0,330.36,1.1,0.0,110.18, Motor_Cycle, ,1,92.0,11332,static_vehicle_data
1340.0, KB_to_MRT_001_1,44.82,-0.65,14.72,1320.0,0.81, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_1200_65,20.0, 1200_65,0,191.89,1.01,0.0,5.84, Car, ,0,0.0,11332,static_vehicle_data
1342.0, 30093400_1,127.33,1.1,7.59,1220.0,0.99, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_1200_3,122.0, 1200_3,0,330.36,0.94,0.0,89.26, Motor_Cycle, ,1,75.0,11332,static_vehicle_data
1346.0, 30093400_1,127.33,-0.0,8.1,1299.0,0.75, P_to_KBJ_1,2.65,0.0,0.0, tripinfo_1200_53,47.0, 1200_53,0,329.81,1.01,0.0,15.92, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1383.0, KBJ_to_CMB_002_1,146.55,0.0,6.01,1200.0,0.0, MRT_to_KB_001_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:0.10,183.0, bus_100/101/400/412/418/428/430/433:0.10,0,338.78,1.0,119.0,42.43, bus, ,1,1.0,11332,static_vehicle_data
1384.0, KBJ_to_CMB_001_4,57.78,0.0,15.15,1211.0,0.94, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_1200_1,173.0, 1200_1,0,225.3,0.94,0.0,155.91, 3_Wheeler, ,1,145.0,11332,static_vehicle_data
1386.0, KBJ_to_CMB_001_4,57.78,-0.6,13.86,1234.0,0.39, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_1200_9,152.0, 1200_9,0,223.65,0.85,0.0,132.91, Car, ,1,123.0,11332,static_vehicle_data
1389.0, KBJ_to_CMB_001_4,57.78,-0.6,15.74,1256.0,1.63, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_1200_29,133.0, 1200_29,0,222.55,0.94,0.0,115.98, Van, ,1,105.0,11332,static_vehicle_data
1391.0, KBJ_to_CMB_001_3,57.78,0.72,13.82,1275.0,0.45, P_to_KBJ_2,6.35,0.0,0.0, tripinfo_1200_40,116.0, 1200_40,0,221.6,0.98,0.0,98.82, Goods_Vehicle, ,1,87.0,11332,static_vehicle_data
1391.0, KBJ_to_CMB_001_4,57.78,1.2,15.52,1286.0,0.47, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_1200_46,105.0, 1200_46,0,225.85,0.93,0.0,87.25, Motor_Cycle, ,1,76.0,11332,static_vehicle_data
1392.0, KBJ_to_CMB_001_4,57.78,1.2,16.68,1314.0,0.92, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_1200_62,78.0, 1200_62,0,225.85,1.02,0.0,62.17, Motor_Cycle, ,1,49.0,11332,static_vehicle_data
1394.0, KBJ_to_CMB_001_4,57.78,0.0,16.19,1339.0,0.2, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_1200_74,55.0, 1200_74,0,225.3,1.05,0.0,39.51, 3_Wheeler, ,1,24.0,11332,static_vehicle_data
1397.0, KBJ_to_CMB_002_3,146.55,-0.6,17.33,1253.0,0.99, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_1200_28,144.0, 1200_28,0,387.71,1.07,0.0,119.7, Van, ,1,106.0,11332,static_vehicle_data
1398.0, KBJ_to_CMB_001_4,57.78,-0.6,14.11,1360.0,0.22, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_1200_83,38.0, 1200_83,0,223.65,0.88,0.0,19.9, Car, ,1,7.0,11332,static_vehicle_data
1400.0, KBJ_to_CMB_001_4,57.78,0.6,15.22,1372.0,0.77, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_1200_91,28.0, 1200_91,0,223.65,0.95,0.0,10.66, Car, ,0,0.0,11332,static_vehicle_data
1400.0, KBJ_to_CMB_001_4,57.78,-1.2,17.68,1376.0,0.13, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_1200_96,24.0, 1200_96,0,225.85,1.06,0.0,8.04, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1403.0, KBJ_to_CMB_002_3,146.55,-0.9,16.53,1328.0,0.37, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_1200_70,75.0, 1200_70,0,390.46,1.04,0.0,49.13, 3_Wheeler, ,1,35.0,11332,static_vehicle_data
1406.0, KBJ_to_CMB_002_3,146.55,1.0,15.53,1342.0,0.53, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_1200_75,64.0, 1200_75,0,391.01,1.0,0.0,38.06, Motor_Cycle, ,1,22.0,11332,static_vehicle_data
1413.0, KBJ_to_CMB_001_4,57.78,-0.6,16.55,1393.0,0.66, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_1200_106,20.0, 1200_106,0,223.65,1.02,0.0,4.18, Car, ,0,0.0,11332,static_vehicle_data
1425.0, KBJ_to_CMB_001_4,57.78,0.0,16.34,1404.0,0.27, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_1200_110,21.0, 1200_110,0,225.3,1.01,0.0,4.76, 3_Wheeler, ,0,0.0,11332,static_vehicle_data
1429.0, KBJ_to_CMB_001_4,57.78,0.0,17.33,1409.0,0.0, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_1200_113,20.0, 1200_113,0,225.85,1.09,0.0,5.29, Motor_Cycle, ,0,0.0,11332,static_vehicle_data
1445.0, KBJ_to_CMB_001_3,57.78,0.45,16.27,1309.0,0.08, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_1200_61,136.0, 1200_61,0,233.64,1.13,0.0,121.26, 3_Wheeler, ,1,105.0,11332,static_vehicle_data
1446.0, KBJ_to_CMB_001_2,57.78,-0.0,15.61,1303.0,0.38, MRT_to_KB_003_1,2.65,0.0,0.0, tripinfo_1200_56,143.0, 1200_56,0,233.64,0.98,0.0,126.17, 3_Wheeler, ,1,115.0,11332,static_vehicle_data
1447.0, KBJ_to_CMB_001_2,57.78,-0.7,14.68,1357.0,0.08, MRT_to_KB_001.37_2,4.3,0.0,0.0, tripinfo_1200_81,90.0, 1200_81,0,132.63,0.9,0.0,80.39, Car, ,1,71.0,11332,static_vehicle_data
1449.0, KBJ_to_P_1,128.65,-0.25,12.28,1236.0,0.07, CMB_to_KBJ_002_1,2.65,0.0,0.0, tripinfo_1200_12,213.0, 1200_12,0,215.61,0.93,0.0,195.84, 3_Wheeler, ,1,186.0,11332,static_vehicle_data
1450.0, KBJ_to_CMB_001_3,57.78,-0.45,13.92,1321.0,0.74, MRT_to_KB_003_2,4.3,0.0,0.0, tripinfo_1200_67,129.0, 1200_67,0,231.99,0.85,0.0,110.32, Car, ,1,101.0,11332,static_vehicle_data
1451.0, KBJ_to_P_1,128.65,-0.7,13.42,1250.0,0.72, CMB_to_KBJ_003_1,5.4,0.0,0.0, tripinfo_1200_26,201.0, 1200_26,0,363.47,1.0,0.0,175.81, Van, ,1,163.0,11332,static_vehicle_data
1451.0, KBJ_to_CMB_002_2,146.55,1.15,19.0,1304.0,0.29, MRT_to_KB_003_2,2.1,0.0,0.0, tripinfo_1200_57,147.0, 1200_57,0,399.35,1.24,0.0,125.53, Motor_Cycle, ,1,113.0,11332,static_vehicle_data
1452.0, KB_to_MRT_002_2,130.27,-0.45,16.72,1294.0,0.48, CMB_to_KBJ_003_2,4.3,0.0,0.0, tripinfo_1200_49,158.0, 1200_49,0,443.57,1.03,0.0,131.17, Car, ,1,117.0,11332,static_vehicle_data
1452.0, KBJ_to_CMB_002_1,146.55,-0.7,17.57,1297.0,0.38, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_1200_50,155.0, 1200_50,0,346.58,1.11,0.0,134.78, Car, ,1,123.0,11332,static_vehicle_data
1452.0, KBJ_to_CMB_001_2,57.78,0.3,10.64,1372.0,0.52, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_1200_92,80.0, 1200_92,0,134.83,1.17,0.0,72.46, Motor_Cycle, ,1,60.0,11332,static_vehicle_data
1453.0, KB_to_MRT_002_1,130.27,-0.95,16.65,1272.0,0.83, CMB_to_KBJ_001_2,2.65,0.0,0.0, tripinfo_1200_37,181.0, 1200_37,0,251.49,1.04,0.0,165.15, 3_Wheeler, ,1,152.0,11332,static_vehicle_data
1454.0, KBJ_to_CMB_002_2,146.55,-0.15,14.61,1297.0,0.29, MRT_to_KB_001_3,2.1,0.0,0.0, tripinfo_1200_51,157.0, 1200_51,0,348.78,0.96,0.0,132.95, Motor_Cycle, ,1,122.0,11332,static_vehicle_data
1454.0, KB_to_MRT_002_3,130.27,-0.52,13.84,1324.0,0.88, CMB_to_KBJ_001_4,6.35,0.0,0.0, tripinfo_1200_68,130.0, 1200_68,0,247.79,0.97,0.0,111.89, Goods_Vehicle, ,1,103.0,11332,static_vehicle_data
1454.0, KBJ_to_CMB_001_2,57.78,-0.8,11.35,1374.0,1.66, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_1200_93,80.0, 1200_93,0,134.83,1.0,0.0,70.92, Motor_Cycle, ,1,59.0,11332,static_vehicle_data
1455.0, KB_to_MRT_002_1,130.27,0.0,15.32,1324.0,0.45, CMB_to_KBJ_002_2,2.1,0.0,0.0, tripinfo_1200_69,131.0, 1200_69,0,295.16,0.92,0.0,111.34, Motor_Cycle, ,1,99.0,11332,static_vehicle_data
1455.0, KBJ_to_CMB_001_2,57.78,1.2,10.29,1368.0,0.97, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_88,87.0, 1200_88,0,234.19,1.03,0.0,71.52, Motor_Cycle, ,1,56.0,11332,static_vehicle_data
1455.0, KBJ_to_CMB_001_2,57.78,1.5,14.68,1371.0,0.03, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_90,84.0, 1200_90,0,234.19,0.92,0.0,65.7, Motor_Cycle, ,1,52.0,11332,static_vehicle_data
1455.0, KB_to_MRT_002_2,130.27,-0.45,13.51,1420.0,0.74, CMB_to_KBJ_002_2,4.3,0.0,0.0, tripinfo_1200_116,35.0, 1200_116,0,292.96,0.83,0.0,13.84, Car, ,1,3.0,11332,static_vehicle_data
1456.0, KBJ_to_CMB_002_3,146.55,-0.2,12.77,1305.0,0.34, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_1200_58,151.0, 1200_58,0,399.35,0.86,0.0,121.1, Motor_Cycle, ,1,111.0,11332,static_vehicle_data
1456.0, KBJ_to_CMB_002_2,146.55,0.75,18.05,1318.0,0.27, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_1200_64,138.0, 1200_64,0,348.78,1.09,0.0,117.22, Motor_Cycle, ,1,104.0,11332,static_vehicle_data
1456.0, KBJ_to_CMB_001_3,57.78,0.15,14.16,1351.0,0.18, MRT_to_KB_003_2,2.1,0.0,0.0, tripinfo_1200_78,105.0, 1200_78,0,234.19,0.95,0.0,87.58, Motor_Cycle, ,1,73.0,11332,static_vehicle_data
1458.0, KBJ_to_CMB_001_2,57.78,0.5,10.04,1376.0,0.98, MRT_to_KB_003_1,5.4,0.0,0.0, tripinfo_1200_95,82.0, 1200_95,0,230.89,1.06,0.0,66.72, Van, ,1,49.0,11332,static_vehicle_data
1459.0, KBJ_to_CMB_002_3,146.55,-0.47,13.76,1307.0,0.17, MRT_to_KB_003_2,6.35,0.0,0.0, tripinfo_1200_59,152.0, 1200_59,0,395.1,0.96,0.0,122.19, Goods_Vehicle, ,1,111.0,11332,static_vehicle_data
1459.0, KBJ_to_CMB_001_3,57.78,0.05,14.89,1370.0,0.46, MRT_to_KB_003_2,2.1,0.0,0.0, tripinfo_1200_89,89.0, 1200_89,0,234.19,1.1,0.0,74.4, Motor_Cycle, ,1,60.0,11332,static_vehicle_data
