interval_begin, interval_end, interval_haltingDurationSum, interval_id, interval_intervalHaltingDurationSum, interval_jamLengthInMetersSum, interval_jamLengthInVehiclesSum, interval_maxHaltingDuration, interval_maxIntervalHaltingDuration, interval_maxJamLengthInMeters, interval_maxJamLengthInVehicles, interval_maxOccupancy, interval_maxVehicleNumber, interval_meanHaltingDuration, interval_meanIntervalHaltingDuration, interval_meanMaxJamLengthInMeters, interval_meanMaxJamLengthInVehicles, interval_meanOccupancy, interval_meanSpeed, interval_meanTimeLoss, interval_meanVehicleNumber, interval_nVehEntered, interval_nVehLeft, interval_nVehSeen, interval_sampledSeconds, interval_startedHalts,random_seed,scenario
0.0,300.0,141.0, CMB_to_KBJ_001_1,141.0,1079.73,139,138.0,138.0,10.0,2,100.0,2,70.5,70.5,3.6,0.46,37.7,0.4,37.25,0.52,4,4,4,152.79,2.0,1,static_vehicle_data
300.0,600.0,231.0, CMB_to_KBJ_001_1,231.0,1047.34,229,160.0,160.0,10.0,2,100.0,2,115.5,115.5,3.49,0.76,31.51,0.31,40.34,0.84,6,6,6,246.85,2.0,1,static_vehicle_data
600.0,900.0,176.0, CMB_to_KBJ_001_1,176.0,607.25,171,88.0,88.0,10.0,2,100.0,2,35.2,35.2,2.02,0.57,20.92,0.46,26.61,0.65,7,5,7,191.82,5.0,1,static_vehicle_data
900.0,1200.0,339.0, CMB_to_KBJ_001_1,264.0,2162.7,262,180.0,180.0,10.0,2,100.0,2,84.75,66.0,7.21,0.87,71.47,0.27,45.48,0.95,4,6,6,278.28,2.0,1,static_vehicle_data
1200.0,1500.0,245.0, CMB_to_KBJ_001_1,245.0,1107.9,243,133.0,133.0,10.0,2,99.56,2,122.5,122.5,3.69,0.81,30.52,0.42,32.35,0.91,8,8,8,265.68,2.0,1,static_vehicle_data
1500.0,1800.0,114.0, CMB_to_KBJ_001_1,114.0,504.25,112,65.0,65.0,7.85,1,100.0,1,57.0,57.0,1.68,0.37,18.8,0.68,17.33,0.45,7,6,7,126.77,3.0,1,static_vehicle_data
1800.0,2100.0,420.0, CMB_to_KBJ_001_1,355.0,1037.81,349,147.0,88.0,10.0,4,90.06,4,60.0,50.71,3.46,1.16,27.22,0.37,28.05,1.28,12,10,13,373.26,6.0,1,static_vehicle_data
2100.0,2400.0,589.0, CMB_to_KBJ_001_1,402.0,1777.63,400,183.0,183.0,10.0,3,100.0,3,117.8,80.4,5.93,1.33,46.92,0.37,30.21,1.48,11,14,14,433.17,2.0,1,static_vehicle_data
2400.0,2700.0,355.0, CMB_to_KBJ_001_1,355.0,1279.57,349,127.0,127.0,8.35,2,100.0,2,59.17,59.17,4.27,1.16,37.78,0.43,31.49,1.34,12,10,12,388.64,8.0,1,static_vehicle_data
2700.0,3000.0,869.0, CMB_to_KBJ_001_1,737.0,1910.22,732,206.0,124.0,9.9,4,100.0,4,124.14,105.28,6.37,2.44,47.91,0.21,53.92,2.58,12,11,14,764.71,5.0,1,static_vehicle_data
3000.0,3300.0,659.0, CMB_to_KBJ_001_1,374.0,2482.61,371,189.0,189.0,10.0,3,100.0,3,109.83,62.33,8.28,1.24,80.81,0.44,24.95,1.42,13,15,16,410.41,3.0,1,static_vehicle_data
3300.0,3600.0,388.0, CMB_to_KBJ_001_1,388.0,1602.97,378,188.0,188.0,8.32,2,88.42,3,38.8,38.8,5.34,1.26,53.02,0.64,19.27,1.54,21,20,22,441.76,10.0,1,static_vehicle_data
3600.0,3900.0,488.0, CMB_to_KBJ_001_1,448.0,1837.13,443,183.0,164.0,8.75,2,100.0,2,69.71,64.0,6.12,1.48,50.55,0.33,35.94,1.62,11,11,13,476.99,6.0,1,static_vehicle_data
3900.0,4200.0,736.0, CMB_to_KBJ_001_1,619.0,2173.15,615,167.0,159.0,10.0,3,95.36,3,122.67,103.17,7.24,2.05,56.69,0.24,45.49,2.19,12,11,14,646.38,4.0,1,static_vehicle_data
4200.0,4500.0,863.0, CMB_to_KBJ_001_1,449.0,1887.04,447,190.0,182.0,10.0,3,90.52,3,172.6,89.8,6.29,1.49,50.42,0.52,22.93,1.71,18,21,21,497.28,2.0,1,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,static_vehicle_data
4800.0,5082.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,static_vehicle_data
0.0,300.0,140.0, CMB_to_KBJ_001_1,140.0,1389.29,139,140.0,140.0,10.0,1,100.0,2,140.0,140.0,4.63,0.46,48.49,0.43,37.16,0.52,4,4,4,152.9,1.0,2,static_vehicle_data
300.0,600.0,231.0, CMB_to_KBJ_001_1,231.0,851.57,229,160.0,160.0,10.0,2,100.0,2,115.5,115.5,2.84,0.76,25.28,0.32,40.5,0.84,6,6,6,248.03,2.0,2,static_vehicle_data
600.0,900.0,122.0, CMB_to_KBJ_001_1,122.0,444.76,119,89.0,89.0,10.0,2,100.0,2,40.67,40.67,1.48,0.4,16.8,0.64,18.96,0.48,7,6,7,138.53,3.0,2,static_vehicle_data
900.0,1200.0,244.0, CMB_to_KBJ_001_1,221.0,1886.57,220,179.0,179.0,10.0,1,100.0,2,122.0,110.5,6.29,0.73,65.16,0.28,46.31,0.81,4,5,5,235.93,1.0,2,static_vehicle_data
1200.0,1500.0,243.0, CMB_to_KBJ_001_1,243.0,1107.74,241,131.0,131.0,10.0,2,100.0,2,121.5,121.5,3.69,0.8,30.74,0.47,28.51,0.91,9,9,9,264.18,2.0,2,static_vehicle_data
1500.0,1800.0,285.0, CMB_to_KBJ_001_1,285.0,1452.06,402,118.0,118.0,9.28,2,92.68,2,95.0,95.0,4.84,1.34,39.58,0.25,52.3,1.44,8,6,8,425.54,4.0,2,static_vehicle_data
1800.0,2100.0,534.0, CMB_to_KBJ_001_1,367.0,915.13,362,184.0,82.0,10.0,4,69.97,4,76.28,52.43,3.05,1.21,25.28,0.41,25.3,1.34,13,12,15,389.58,5.0,2,static_vehicle_data
2100.0,2400.0,526.0, CMB_to_KBJ_001_1,403.0,1770.11,401,181.0,181.0,9.65,3,100.0,3,105.2,80.6,5.9,1.34,47.6,0.36,30.22,1.48,11,14,14,432.67,2.0,2,static_vehicle_data
2400.0,2700.0,351.0, CMB_to_KBJ_001_1,351.0,1363.69,346,126.0,126.0,8.9,2,91.27,2,70.2,70.2,4.55,1.15,40.24,0.43,30.93,1.31,12,10,12,381.55,5.0,2,static_vehicle_data
2700.0,3000.0,615.0, CMB_to_KBJ_001_1,483.0,1582.38,479,203.0,122.0,8.86,3,100.0,3,102.5,80.5,5.27,1.6,44.38,0.35,33.49,1.76,13,13,15,513.58,5.0,2,static_vehicle_data
3000.0,3300.0,813.0, CMB_to_KBJ_001_1,676.0,2328.6,673,189.0,189.0,9.93,3,79.01,3,162.6,135.2,7.76,2.24,65.05,0.25,49.92,2.41,12,13,14,710.39,3.0,2,static_vehicle_data
3300.0,3600.0,344.0, CMB_to_KBJ_001_1,344.0,1546.37,339,152.0,152.0,10.0,3,99.37,3,68.8,68.8,5.15,1.13,44.8,0.66,17.95,1.37,20,18,21,393.34,6.0,2,static_vehicle_data
3600.0,3900.0,658.0, CMB_to_KBJ_001_1,598.0,2067.76,595,182.0,163.0,10.0,3,96.33,3,109.67,99.67,6.89,1.98,57.74,0.24,43.9,2.11,11,12,14,624.24,3.0,2,static_vehicle_data
3900.0,4200.0,564.0, CMB_to_KBJ_001_1,453.0,2101.53,451,163.0,142.0,10.0,2,85.99,2,141.0,113.25,7.01,1.5,57.37,0.34,33.57,1.64,12,12,14,480.38,2.0,2,static_vehicle_data
4200.0,4500.0,708.0, CMB_to_KBJ_001_1,460.0,2045.14,458,197.0,197.0,9.06,2,96.62,3,177.0,115.0,6.82,1.53,57.4,0.53,23.43,1.76,19,21,21,509.22,2.0,2,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,static_vehicle_data
4800.0,5076.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,static_vehicle_data
0.0,300.0,139.0, CMB_to_KBJ_001_1,139.0,1158.51,138,139.0,139.0,8.44,1,90.94,2,139.0,139.0,3.86,0.46,40.36,0.41,36.51,0.51,4,4,4,149.95,1.0,3,static_vehicle_data
300.0,600.0,71.0, CMB_to_KBJ_001_1,71.0,557.23,70,71.0,71.0,8.9,1,100.0,2,71.0,71.0,1.86,0.23,21.2,0.93,13.83,0.31,6,6,6,88.5,1.0,3,static_vehicle_data
600.0,900.0,121.0, CMB_to_KBJ_001_1,121.0,104.04,117,86.0,86.0,10.0,2,99.99,2,30.25,30.25,0.35,0.39,5.45,0.66,18.83,0.48,7,6,7,137.9,4.0,3,static_vehicle_data
900.0,1200.0,245.0, CMB_to_KBJ_001_1,221.0,1798.47,220,179.0,179.0,10.0,1,100.0,2,122.5,110.5,5.99,0.73,62.01,0.27,46.04,0.8,4,5,5,234.13,1.0,3,static_vehicle_data
1200.0,1500.0,110.0, CMB_to_KBJ_001_1,110.0,976.26,109,110.0,110.0,10.0,1,100.0,2,110.0,110.0,3.25,0.36,35.23,0.8,15.35,0.46,8,8,8,129.18,1.0,3,static_vehicle_data
1500.0,1800.0,308.0, CMB_to_KBJ_001_1,308.0,866.11,303,141.0,141.0,9.06,2,100.0,2,61.6,61.6,2.89,1.01,27.9,0.32,40.5,1.12,8,6,8,330.81,5.0,3,static_vehicle_data
1800.0,2100.0,582.0, CMB_to_KBJ_001_1,417.0,1913.67,415,185.0,167.0,10.0,2,79.99,2,145.5,104.25,6.38,1.38,56.12,0.35,33.64,1.53,11,11,13,447.26,2.0,3,static_vehicle_data
2100.0,2400.0,624.0, CMB_to_KBJ_001_1,370.0,1714.5,368,187.0,178.0,10.0,2,100.0,2,156.0,92.5,5.72,1.23,47.34,0.49,26.16,1.4,13,15,15,405.57,2.0,3,static_vehicle_data
2400.0,2700.0,188.0, CMB_to_KBJ_001_1,188.0,821.42,187,98.0,98.0,9.1,2,100.0,2,94.0,94.0,2.74,0.62,23.01,0.76,17.13,0.76,12,12,12,215.38,3.0,3,static_vehicle_data
2700.0,3000.0,375.0, CMB_to_KBJ_001_1,375.0,1306.9,370,100.0,100.0,9.45,3,100.0,3,75.0,75.0,4.36,1.23,36.3,0.41,30.17,1.38,13,11,13,402.2,6.0,3,static_vehicle_data
3000.0,3300.0,454.0, CMB_to_KBJ_001_1,316.0,2125.8,314,190.0,190.0,8.65,2,90.75,2,113.5,79.0,7.09,1.05,70.48,0.49,24.15,1.2,12,13,14,348.63,2.0,3,static_vehicle_data
3300.0,3600.0,701.0, CMB_to_KBJ_001_1,701.0,2219.84,690,208.0,208.0,10.0,3,84.67,3,63.73,63.73,7.4,2.3,59.46,0.36,35.14,2.58,20,18,21,755.16,11.0,3,static_vehicle_data
3600.0,3900.0,737.0, CMB_to_KBJ_001_1,647.0,2151.66,644,203.0,165.0,10.0,3,88.43,3,122.83,107.83,7.17,2.15,59.79,0.23,51.1,2.29,10,11,13,674.54,3.0,3,static_vehicle_data
3900.0,4200.0,661.0, CMB_to_KBJ_001_1,505.0,2342.99,503,192.0,160.0,10.0,2,79.99,2,165.25,126.25,7.81,1.68,64.93,0.31,37.17,1.81,12,12,14,531.52,2.0,3,static_vehicle_data
4200.0,4500.0,956.0, CMB_to_KBJ_001_1,654.0,2099.32,650,197.0,197.0,9.33,3,98.54,3,159.33,109.0,7.0,2.17,53.7,0.39,31.32,2.42,20,22,22,705.6,4.0,3,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,static_vehicle_data
4800.0,4932.0,0.0, CMB_to_KBJ_001_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,static_vehicle_data
0.0,300.0,175.0, CMB_to_KBJ_001_2,175.0,594.67,188,73.0,73.0,10.0,3,100.0,3,58.33,58.33,1.98,0.63,16.17,0.69,18.32,0.74,11,11,11,210.55,4.0,1,static_vehicle_data
300.0,600.0,68.0, CMB_to_KBJ_001_2,68.0,199.91,65,41.0,41.0,6.36,2,100.0,2,22.67,22.67,0.67,0.22,9.71,2.58,4.54,0.38,18,17,18,97.01,4.0,1,static_vehicle_data
600.0,900.0,234.0, CMB_to_KBJ_001_2,217.0,655.78,229,128.0,111.0,10.0,3,65.53,3,78.0,72.33,2.19,0.76,18.67,0.51,20.12,0.86,11,12,12,249.29,4.0,1,static_vehicle_data
900.0,1200.0,336.0, CMB_to_KBJ_001_2,336.0,1445.33,363,149.0,149.0,10.0,3,100.0,3,67.2,67.2,4.82,1.21,44.85,0.35,35.67,1.37,11,11,11,401.16,8.0,1,static_vehicle_data
1200.0,1500.0,173.0, CMB_to_KBJ_001_2,173.0,721.73,190,146.0,146.0,10.0,2,97.97,2,57.67,57.67,2.41,0.63,24.87,0.83,13.82,0.77,15,15,15,218.35,4.0,1,static_vehicle_data
1500.0,1800.0,420.0, CMB_to_KBJ_001_2,420.0,1574.2,476,146.0,146.0,10.0,3,96.0,3,70.0,70.0,5.25,1.59,44.41,0.49,21.07,1.8,24,21,24,521.12,10.0,1,static_vehicle_data
1800.0,2100.0,485.0, CMB_to_KBJ_001_2,378.0,1362.97,384,139.0,85.0,10.0,3,92.86,4,48.5,37.8,4.54,1.28,40.69,0.42,25.87,1.45,13,14,16,424.73,8.0,1,static_vehicle_data
2100.0,2400.0,421.0, CMB_to_KBJ_001_2,306.0,1429.86,302,136.0,136.0,10.0,2,96.47,2,70.17,51.0,4.77,1.01,41.89,0.94,13.97,1.25,22,23,24,355.67,6.0,1,static_vehicle_data
2400.0,2700.0,137.0, CMB_to_KBJ_001_2,137.0,975.08,168,75.0,75.0,10.0,2,100.0,2,68.5,68.5,3.25,0.56,32.56,0.93,13.33,0.7,13,14,14,197.57,3.0,1,static_vehicle_data
2700.0,3000.0,333.0, CMB_to_KBJ_001_2,333.0,1529.88,355,83.0,83.0,10.0,3,100.0,3,55.5,55.5,5.1,1.18,45.88,0.51,23.7,1.35,16,13,16,391.79,7.0,1,static_vehicle_data
3000.0,3300.0,389.0, CMB_to_KBJ_001_2,237.0,1696.2,297,141.0,108.0,10.0,3,100.0,3,77.8,47.4,5.65,0.99,54.34,0.8,14.33,1.22,20,22,23,346.38,5.0,1,static_vehicle_data
3300.0,3600.0,155.0, CMB_to_KBJ_001_2,155.0,839.67,166,82.0,82.0,9.45,2,89.47,2,38.75,38.75,2.8,0.55,28.35,1.65,7.15,0.79,26,27,27,214.16,6.0,1,static_vehicle_data
3600.0,3900.0,252.0, CMB_to_KBJ_001_2,252.0,1097.43,247,126.0,126.0,9.45,2,89.09,3,50.4,50.4,3.66,0.82,34.94,0.99,12.15,1.07,23,22,23,297.81,7.0,1,static_vehicle_data
3900.0,4200.0,347.0, CMB_to_KBJ_001_2,327.0,1457.96,341,121.0,101.0,9.45,2,100.0,2,86.75,81.75,4.86,1.14,43.51,0.6,19.12,1.31,18,17,19,376.56,5.0,1,static_vehicle_data
4200.0,4500.0,699.0, CMB_to_KBJ_001_2,572.0,1421.86,573,159.0,159.0,10.0,4,73.0,4,87.38,71.5,4.74,1.91,39.2,0.74,15.56,2.3,38,40,40,651.83,9.0,1,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,76.51,2,0.0,0.0,0.0,0.0,0.88,11.05,0.42,0.04,5,5,5,7.07,0.0,1,static_vehicle_data
4800.0,5082.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,static_vehicle_data
0.0,300.0,57.0, CMB_to_KBJ_001_2,57.0,560.0,56,57.0,57.0,10.0,1,100.0,2,57.0,57.0,1.87,0.19,21.51,2.1,6.03,0.29,11,11,11,75.79,1.0,2,static_vehicle_data
300.0,600.0,88.0, CMB_to_KBJ_001_2,88.0,316.27,83,41.0,41.0,9.55,2,85.24,3,17.6,17.6,1.05,0.28,13.48,1.89,6.22,0.45,17,15,17,119.33,6.0,2,static_vehicle_data
600.0,900.0,364.0, CMB_to_KBJ_001_2,326.0,983.12,323,132.0,113.0,8.9,3,68.95,3,72.8,65.2,3.28,1.08,27.29,0.34,33.58,1.17,8,10,10,343.06,3.0,2,static_vehicle_data
900.0,1200.0,337.0, CMB_to_KBJ_001_2,337.0,1347.37,361,149.0,149.0,10.0,3,91.33,3,67.4,67.4,4.49,1.2,39.68,0.34,38.42,1.34,10,10,10,393.1,7.0,2,static_vehicle_data
1200.0,1500.0,177.0, CMB_to_KBJ_001_2,177.0,681.23,175,147.0,147.0,10.0,2,100.0,2,88.5,88.5,2.27,0.58,23.56,0.84,13.49,0.71,14,14,14,198.89,2.0,2,static_vehicle_data
1500.0,1800.0,357.0, CMB_to_KBJ_001_2,357.0,1661.11,360,145.0,145.0,10.0,3,77.15,3,39.67,39.67,5.54,1.2,47.91,0.58,18.75,1.41,21,18,21,408.46,12.0,2,static_vehicle_data
1800.0,2100.0,509.0, CMB_to_KBJ_001_2,443.0,1437.1,447,121.0,86.0,10.0,3,100.0,3,46.27,40.27,4.79,1.49,37.97,0.35,31.76,1.65,12,12,15,486.32,9.0,2,static_vehicle_data
2100.0,2400.0,501.0, CMB_to_KBJ_001_2,325.0,1480.31,322,139.0,139.0,10.0,3,100.0,3,83.5,54.17,4.93,1.07,42.85,0.79,14.72,1.31,21,23,24,371.38,5.0,2,static_vehicle_data
2400.0,2700.0,127.0, CMB_to_KBJ_001_2,127.0,1258.89,126,127.0,127.0,10.0,1,100.0,2,127.0,127.0,4.2,0.42,45.23,1.16,11.59,0.54,11,12,12,149.89,1.0,2,static_vehicle_data
2700.0,3000.0,335.0, CMB_to_KBJ_001_2,335.0,1351.71,388,82.0,82.0,10.0,4,100.0,4,55.83,55.83,4.51,1.29,39.6,0.52,22.0,1.49,19,16,19,432.05,10.0,2,static_vehicle_data
3000.0,3300.0,609.0, CMB_to_KBJ_001_2,418.0,1717.14,416,137.0,125.0,10.0,3,100.0,3,121.8,83.6,5.72,1.39,47.42,0.53,23.67,1.6,16,18,19,465.03,3.0,2,static_vehicle_data
3300.0,3600.0,102.0, CMB_to_KBJ_001_2,102.0,803.42,101,102.0,102.0,8.99,1,100.0,3,102.0,102.0,2.68,0.34,30.85,2.53,4.61,0.54,25,26,26,141.46,2.0,2,static_vehicle_data
3600.0,3900.0,419.0, CMB_to_KBJ_001_2,419.0,1413.23,412,126.0,126.0,10.0,3,79.99,3,59.86,59.86,4.71,1.37,38.35,0.56,21.36,1.61,21,19,21,465.28,8.0,2,static_vehicle_data
3900.0,4200.0,525.0, CMB_to_KBJ_001_2,458.0,1734.55,453,145.0,102.0,10.0,3,79.99,3,75.0,65.43,5.78,1.51,46.67,0.44,23.94,1.69,18,17,20,491.94,5.0,2,static_vehicle_data
4200.0,4500.0,612.0, CMB_to_KBJ_001_2,362.0,1572.77,441,142.0,142.0,10.0,3,100.0,3,102.0,60.33,5.24,1.47,44.47,0.89,12.95,1.81,34,37,37,506.14,5.0,2,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,98.84,1,0.0,0.0,0.0,0.0,0.44,15.87,0.05,0.01,2,2,2,2.28,0.0,2,static_vehicle_data
4800.0,5076.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,static_vehicle_data
0.0,300.0,104.0, CMB_to_KBJ_001_2,104.0,516.74,117,65.0,65.0,10.0,2,74.99,2,34.67,34.67,1.72,0.39,16.65,1.01,11.77,0.49,11,11,11,137.78,4.0,3,static_vehicle_data
300.0,600.0,81.0, CMB_to_KBJ_001_2,81.0,331.24,90,38.0,38.0,10.0,3,100.0,3,20.25,20.25,1.1,0.3,12.76,1.9,6.21,0.45,17,14,17,119.33,5.0,3,static_vehicle_data
600.0,900.0,419.0, CMB_to_KBJ_001_2,343.0,1112.15,341,148.0,112.0,10.0,3,69.98,3,83.8,68.6,3.71,1.14,27.93,0.33,32.39,1.24,8,10,11,363.51,2.0,3,static_vehicle_data
900.0,1200.0,235.0, CMB_to_KBJ_001_2,235.0,1331.53,323,149.0,149.0,10.0,2,82.94,2,78.33,78.33,4.44,1.08,39.27,0.36,26.41,1.21,12,13,13,351.11,6.0,3,static_vehicle_data
1200.0,1500.0,174.0, CMB_to_KBJ_001_2,174.0,660.33,172,147.0,147.0,10.0,2,96.86,2,87.0,87.0,2.2,0.57,23.52,0.97,13.33,0.71,14,14,14,198.41,2.0,3,static_vehicle_data
1500.0,1800.0,443.0, CMB_to_KBJ_001_2,443.0,1723.07,504,145.0,145.0,10.0,3,100.0,3,88.6,88.6,5.74,1.68,47.34,0.4,29.22,1.85,18,15,18,539.2,7.0,3,static_vehicle_data
1800.0,2100.0,593.0, CMB_to_KBJ_001_2,437.0,1466.43,443,142.0,84.0,10.0,3,100.0,3,59.3,43.7,4.89,1.48,38.71,0.4,26.34,1.67,15,15,18,486.15,8.0,3,static_vehicle_data
2100.0,2400.0,369.0, CMB_to_KBJ_001_2,193.0,1262.7,195,124.0,124.0,9.66,3,100.0,3,73.8,38.6,4.21,0.65,45.51,1.31,8.97,0.88,22,25,25,243.92,4.0,3,static_vehicle_data
2400.0,2700.0,90.0, CMB_to_KBJ_001_2,90.0,595.1,124,55.0,55.0,8.2,2,100.0,2,30.0,30.0,1.98,0.41,21.17,1.23,9.4,0.56,15,15,15,151.95,5.0,3,static_vehicle_data
2700.0,3000.0,271.0, CMB_to_KBJ_001_2,271.0,1616.63,268,118.0,118.0,10.0,2,91.16,3,90.33,90.33,5.39,0.89,54.7,0.77,16.04,1.06,18,17,18,302.89,3.0,3,static_vehicle_data
3000.0,3300.0,324.0, CMB_to_KBJ_001_2,268.0,1602.3,266,118.0,107.0,10.0,2,100.0,2,108.0,89.33,5.34,0.89,55.53,0.9,14.17,1.11,20,20,21,314.92,2.0,3,static_vehicle_data
3300.0,3600.0,222.0, CMB_to_KBJ_001_2,222.0,1009.31,220,120.0,120.0,10.0,2,100.0,2,111.0,111.0,3.36,0.73,29.84,1.39,9.22,0.96,25,26,26,261.57,3.0,3,static_vehicle_data
3600.0,3900.0,300.0, CMB_to_KBJ_001_2,300.0,1295.3,291,126.0,126.0,9.07,2,79.6,3,33.33,33.33,4.32,0.97,38.9,0.78,15.6,1.21,21,19,21,344.34,10.0,3,static_vehicle_data
3900.0,4200.0,436.0, CMB_to_KBJ_001_2,396.0,1719.03,392,125.0,103.0,9.44,2,94.81,3,72.67,66.0,5.73,1.31,45.64,0.44,27.23,1.44,13,13,15,419.9,4.0,3,static_vehicle_data
4200.0,4500.0,600.0, CMB_to_KBJ_001_2,411.0,1427.91,411,130.0,124.0,9.45,3,100.0,3,85.71,58.71,4.76,1.37,41.46,0.98,11.28,1.75,39,40,41,491.62,10.0,3,static_vehicle_data
4500.0,4800.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,90.56,2,0.0,0.0,0.0,0.0,0.6,10.54,0.48,0.03,3,4,4,5.27,0.0,3,static_vehicle_data
4800.0,4932.0,0.0, CMB_to_KBJ_001_2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,static_vehicle_data
0.0,300.0,37.0, CMB_to_KBJ_001_3,37.0,262.63,35,35.0,35.0,7.68,1,100.0,2,18.5,18.5,0.88,0.12,10.74,0.99,9.19,0.18,5,5,5,49.26,4.0,1,static_vehicle_data
300.0,600.0,1.0, CMB_to_KBJ_001_3,1.0,0.0,0,1.0,1.0,0.0,0,42.0,1,1.0,1.0,0.0,0.0,0.55,5.63,1.31,0.03,3,3,3,5.9,1.0,1,static_vehicle_data
600.0,900.0,82.0, CMB_to_KBJ_001_3,82.0,349.92,84,49.0,49.0,10.0,2,100.0,3,27.33,27.33,1.17,0.28,11.37,0.51,19.66,0.35,5,5,5,101.52,4.0,1,static_vehicle_data
900.0,1200.0,217.0, CMB_to_KBJ_001_3,217.0,992.69,213,96.0,96.0,10.0,2,100.0,2,54.25,54.25,3.31,0.71,30.24,0.47,25.65,0.81,9,9,9,237.88,5.0,1,static_vehicle_data
1200.0,1500.0,62.0, CMB_to_KBJ_001_3,62.0,159.01,59,31.0,31.0,5.62,2,44.45,2,20.67,20.67,0.53,0.2,5.59,0.97,10.1,0.27,7,7,7,75.13,3.0,1,static_vehicle_data
1500.0,1800.0,227.0, CMB_to_KBJ_001_3,227.0,859.27,231,106.0,106.0,10.0,3,100.0,3,45.4,45.4,2.86,0.77,27.95,0.53,18.22,0.91,14,13,14,263.7,7.0,1,static_vehicle_data
1800.0,2100.0,340.0, CMB_to_KBJ_001_3,305.0,1263.81,315,117.0,100.0,10.0,3,98.06,3,56.67,50.83,4.21,1.05,40.82,0.24,30.09,1.14,10,9,11,335.9,6.0,1,static_vehicle_data
2100.0,2400.0,393.0, CMB_to_KBJ_001_3,270.0,1194.67,269,120.0,110.0,10.0,3,76.56,3,78.6,54.0,3.98,0.9,34.72,0.65,16.31,1.07,16,18,18,305.43,4.0,1,static_vehicle_data
2400.0,2700.0,113.0, CMB_to_KBJ_001_3,113.0,848.35,155,91.0,91.0,10.0,2,100.0,3,28.25,28.25,2.83,0.52,28.06,0.38,24.15,0.59,7,7,7,173.08,5.0,1,static_vehicle_data
2700.0,3000.0,204.0, CMB_to_KBJ_001_3,204.0,1081.39,203,89.0,89.0,10.0,2,98.42,2,68.0,68.0,3.6,0.68,36.98,0.4,20.11,0.78,11,9,11,226.85,7.0,1,static_vehicle_data
3000.0,3300.0,259.0, CMB_to_KBJ_001_3,200.0,1004.57,256,120.0,70.0,8.56,2,96.31,3,51.8,40.0,3.35,0.85,30.79,0.56,17.49,1.01,14,16,16,289.42,6.0,1,static_vehicle_data
3300.0,3600.0,87.0, CMB_to_KBJ_001_3,87.0,860.0,87,87.0,87.0,10.0,1,100.0,2,87.0,87.0,2.87,0.29,30.43,0.92,9.84,0.38,10,9,10,104.13,2.0,1,static_vehicle_data
3600.0,3900.0,74.0, CMB_to_KBJ_001_3,74.0,730.0,73,74.0,74.0,10.0,1,100.0,3,74.0,74.0,2.43,0.24,28.1,1.98,5.82,0.4,15,16,16,106.26,1.0,1,static_vehicle_data
3900.0,4200.0,371.0, CMB_to_KBJ_001_3,371.0,1261.02,367,100.0,100.0,10.0,3,67.5,3,61.83,61.83,4.2,1.22,33.35,0.33,32.17,1.34,12,9,12,394.4,7.0,1,static_vehicle_data
4200.0,4500.0,474.0, CMB_to_KBJ_001_3,300.0,1346.55,403,130.0,130.0,10.0,3,100.0,3,59.25,37.5,4.49,1.34,37.69,0.57,16.9,1.58,23,26,26,454.87,9.0,1,static_vehicle_data
